Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2002-05-31,2.0400,2003-08-31,2.4600,325 days,20.59%,20.5882%,Rise by 9.8%,20.5882%,
Buy,2008-03-31,2.9300,2009-01-31,3.3800,219 days,15.36%,15.3584%,Rise by 7.51%,35.9466%,
Buy,2011-09-30,2.5300,2013-05-31,3.1200,435 days,23.32%,23.3202%,Rise by -15.42%,59.2668%,
Buy,2022-06-30,19.9800,2022-11-30,23.6000,109 days,18.12%,18.1181%,Rise by 38.54%,77.3849%,
