Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2016-12-04,8.5600,2017-02-12,9.0000,49 days,5.14%,5.1402%,Rise by 14.14%,5.1402%,
Buy,2018-12-23,12.6000,2019-01-13,13.6000,14 days,7.94%,7.9365%,Rise by 32.3%,13.0767%,
Buy,2022-04-24,22.2900,2022-12-04,24.0500,159 days,7.90%,7.8959%,Rise by -14.31%,20.9726%,
Buy,2023-09-17,21.4000,2023-12-03,23.8100,54 days,11.26%,11.2617%,Rise by 12.15%,32.2343%,
Buy,2025-03-23,32.5500,2025-04-06,34.5800,9 days,6.24%,6.2366%,Rise by 13.86%,38.4709%,
