Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2024-04-17,34.76,2024-12-10,54.9,168 days,57.940000%,57.940000%,Rise by 14.990000%,57.940000%,
Buy,2025-02-27,47.35,2025-07-30,66.37,108 days,40.170000%,40.170000%,Rise by 5.980000%,98.110000%,
