Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,CNQ.TO,Long,Quarterly,2019-06-30,17.2919,2025-09-30,44.5,157.34592497065103,1631,100.0,9,1457,
FRACTAL TRACK,CNQ.TO,Long,Quarterly,2018-03-31,19.8335,2025-09-30,44.5,124.36786245493735,1956,100.0,9,1457,
