Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-05-01,151.01,2013-04-21,138.72,514 days,-8.140000%,-8.140000%,Rise by -13.310000%,-8.140000%,
Buy,2015-02-01,172.41,2017-03-26,228.41,559 days,32.480000%,32.480000%,Rise by 23.650000%,24.340000%,
Buy,2018-05-13,242.92,2021-07-25,374.05,834 days,53.980000%,53.980000%,Rise by -2.170000%,78.320000%,
Buy,2022-02-06,367.6,2023-08-20,324.93,399 days,-11.610000%,-11.610000%,Rise by -10.170000%,66.720000%,
