Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2015-12-31,101.73,2019-06-30,108.94,Sell,911 days,Fall by -4.630000%,-7.09,
2019-06-30,108.94,2022-09-30,87.85,Buy,848 days,Rise by -13.030000%,-19.36,
2025-09-30,97.99,2025-09-30,97.99,Buy,0 days,Rise by -0.610000%,0.0,
