Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1996-01-31,8.28,1997-02-28,13.79,282 days,1995-11-30/7.8125,66.47%,66.47%,Rise by 50.47%,66.47%
Buy,1997-04-30,13.96,2000-09-30,22.35,892 days,1997-02-28/13.7875,60.07%,60.07%,Rise by 59.36%,126.54%
Buy,2000-10-31,24.15,2005-07-31,38.7,1238 days,2000-09-30/22.35,60.25%,60.25%,Rise by -11.08%,186.79%
Buy,2005-08-31,40.38,2009-01-31,30.41,892 days,2005-07-31/38.7,-24.68%,-24.68%,Rise by 21.93%,162.10%
Buy,2009-07-31,51.28,2014-11-30,83.16,1390 days,2008-09-30/50.5,62.17%,62.17%,Rise by 20.11%,224.27%
Buy,2016-07-31,79.59,2021-08-31,129.6,1326 days,2016-05-31/78.83,62.83%,62.83%,Rise by 21.74%,287.11%
Buy,2021-12-31,134.25,2021-12-31,134.25,0 days,2021-08-31/129.6,0.00%,0.00%,Rise by 0%,287.11%
