Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1997-03-31,13.42,1998-06-30,22.12,326 days,1996-12-31/12.025,64.80%,64.80%,Rise by 64.8%,64.80%,
Buy,2000-09-30,22.35,2005-03-31,36.78,1173 days,1998-06-30/22.125,64.56%,64.56%,Rise by 19.02%,129.37%,
Buy,2005-06-30,37.95,2013-03-31,61.2,2021 days,2005-03-31/36.78,61.26%,61.26%,Rise by 45.06%,190.63%,
Buy,2013-06-30,61.28,2017-12-31,102.65,1174 days,2013-03-31/61.2,67.51%,67.51%,Rise by 30.94%,258.14%,
Buy,2018-09-30,103.54,2024-09-30,168.8,1565 days,2017-12-31/102.65,63.03%,63.03%,Rise by 3.8%,321.17%,
Buy,2024-12-31,173.32,2024-12-31,173.32,0 days,2024-09-30/168.8,0.00%,0.00%,Rise by 0%,321.17%,
