Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1984-09-30,0.1122,1984-12-31,0.13,1982-09-30-1983-06-30,0.0491-0.2824,Sell,65 days,-15.86%,Fall by 45.92%,-15.86%
1992-09-30,0.4029,1992-12-31,0.5335,1987-12-31-1990-12-31,0.404-0.2467,Sell,66 days,-32.41%,Fall by 60.88%,-48.28%
1994-06-30,0.2366,1997-03-31,0.1629,1982-09-30-1983-06-30,0.0491-0.2824,Buy,717 days,-31.15%,Rise by -28.05%,-79.43%
2000-06-30,0.9353,2000-09-30,0.4598,1982-09-30-2000-03-31,0.0491-1.3426,Sell,65 days,50.84%,Fall by 39.76%,-28.59%
2000-09-30,0.4598,2000-12-31,0.2656,1997-12-31-2000-03-31,0.1138-1.3426,Sell,64 days,42.24%,Fall by 4.93%,13.65%
2001-06-30,0.4152,2001-06-30,0.4152,1987-12-31-1997-12-31,0.221-0.2467,Sell,0 days,-0.0%,Fall by 0%,13.65%
2008-03-31,5.125,2008-06-30,5.98,2003-06-30-2007-12-31,0.2271-7.2486,Sell,65 days,-16.68%,Fall by 37.22%,-3.04%
2009-03-31,3.7543,2009-06-30,5.0868,2000-03-31-2003-06-30,0.3516-0.7723,Sell,65 days,-35.49%,Fall by -167.72%,-38.53%
2009-09-30,6.6196,2009-09-30,6.6196,1997-12-31-2007-12-31,0.1138-7.2486,Buy,0 days,0.0%,Rise by 0%,-38.53%
2012-12-31,19.0061,2013-03-31,15.8093,2009-03-31-2012-09-30,2.7929-25.1811,Sell,64 days,16.82%,Fall by -98.35%,-21.71%
2013-12-31,20.0364,2013-12-31,20.0364,2009-03-31-2012-09-30,2.7929-25.1811,Buy,0 days,0.0%,Rise by 0%,-21.71%
2015-09-30,27.575,2015-12-31,26.315,2013-06-30-2015-06-30,13.7536-33.635,Sell,66 days,4.57%,Fall by -59.4%,-17.14%
2016-12-31,28.955,2016-12-31,28.955,2009-03-31-2015-06-30,2.7929-33.635,Buy,0 days,0.0%,Rise by 0%,-17.14%
2022-06-30,136.72,2022-12-31,129.93,2016-06-30-2022-03-31,22.3675-182.94,Sell,131 days,4.97%,Fall by -70.96%,-12.17%
2023-09-30,171.21,2023-09-30,171.21,2019-03-31-2022-03-31,35.5-182.94,Buy,0 days,0.0%,Rise by 0%,-12.17%
2025-06-30,205.17,2025-09-30,254.63,2023-03-31-2024-12-31,124.17-260.1,Sell,66 days,-24.11%,Fall by -6.18%,-36.28%
2025-11-03,270.37,2025-11-03,270.37,2016-06-30-2024-12-31,22.3675-260.1,Buy,0 days,0.0%,Rise by 0%,-36.28%
