Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2018-04-08,7.6,2018-07-01,7.82,2018-04-01,Buy,12 Weeks,2.89%,Rise by 7.89%,64.33%,Normal Case
2018-05-06,7.54,2018-10-07,7.8,2018-04-29,Buy,22 Weeks,3.45%,Rise by 3.71%,67.78%,Normal Case
2018-06-03,7.79,2018-10-07,7.8,2018-05-27,Buy,18 Weeks,0.13%,Rise by 0.39%,67.91%,Normal Case
2018-07-01,7.82,2018-10-07,7.8,2018-06-24,Buy,14 Weeks,-0.26%,Rise by 0.0%,67.65%,Normal Case
2018-09-09,7.66,2019-03-03,7.87,2018-09-02,Buy,25 Weeks,2.74%,Rise by -10.57%,70.4%,Normal Case
2018-10-07,7.8,2019-03-03,7.87,2018-09-23,Buy,21 Weeks,0.9%,Rise by -12.18%,71.29%,Normal Case
2018-11-04,7.37,2019-03-03,7.87,2015-12-20,Buy,17 Weeks,6.78%,Rise by 8.28%,78.08%,Tangent Case
2018-11-04,7.37,2019-03-03,7.87,2018-10-28,Buy,17 Weeks,6.78%,Rise by 8.28%,84.86%,Normal Case
2018-12-09,6.95,2019-03-03,7.87,2018-12-02,Buy,12 Weeks,13.24%,Rise by 14.82%,98.1%,Normal Case
2018-12-23,7.1,2019-03-03,7.87,2018-12-16,Buy,10 Weeks,10.85%,Rise by 12.39%,108.94%,Normal Case
2018-12-30,7.2,2019-03-03,7.87,2018-12-23,Buy,9 Weeks,9.31%,Rise by 10.83%,118.25%,Normal Case
2019-03-10,7.86,2019-05-12,8.68,2019-03-03,Buy,9 Weeks,10.43%,Rise by 10.94%,128.68%,Normal Case
2019-05-12,8.68,2019-08-18,8.2,2019-05-05,Buy,14 Weeks,-5.53%,Rise by -1.5%,123.15%,Normal Case
2019-05-19,8.72,2019-08-18,8.2,2019-05-12,Buy,13 Weeks,-5.96%,Rise by -1.95%,117.19%,Normal Case
2019-06-09,8.12,2019-08-18,8.2,2019-06-02,Buy,10 Weeks,0.99%,Rise by 5.3%,118.17%,Normal Case
2019-08-04,8.55,2020-01-12,8.38,2019-07-28,Buy,23 Weeks,-1.99%,Rise by 1.64%,116.19%,Normal Case
2019-10-06,7.98,2020-01-12,8.38,2019-09-29,Buy,14 Weeks,5.01%,Rise by 8.9%,121.2%,Normal Case
2019-12-08,8.2,2020-06-28,6.9,2019-12-01,Buy,29 Weeks,-15.85%,Rise by 5.98%,105.34%,Normal Case
2020-02-02,8.6,2020-06-28,6.9,2020-01-19,Buy,21 Weeks,-19.77%,Rise by -33.72%,85.58%,Normal Case
2020-03-29,5.7,2020-06-28,6.9,2020-03-22,Buy,13 Weeks,21.05%,Rise by 27.19%,106.63%,Normal Case
2020-05-10,6.65,2020-10-25,8.3,2020-05-03,Buy,24 Weeks,24.81%,Rise by 65.41%,131.44%,Normal Case
2020-05-17,7.25,2020-10-25,8.3,2020-05-10,Buy,23 Weeks,14.48%,Rise by 51.72%,145.92%,Normal Case
2020-06-14,7.18,2020-10-25,8.3,2020-06-07,Buy,19 Weeks,15.6%,Rise by 53.2%,161.52%,Normal Case
2020-06-21,7.3,2020-10-25,8.3,2020-06-14,Buy,18 Weeks,13.7%,Rise by 50.68%,175.22%,Normal Case
2020-09-06,7.44,2021-01-03,10.06,2020-08-30,Buy,17 Weeks,35.22%,Rise by 47.85%,210.44%,Normal Case
2020-09-20,7.4,2021-01-03,10.06,2020-09-13,Buy,15 Weeks,35.95%,Rise by 48.65%,246.38%,Normal Case
2020-09-27,7.85,2021-01-03,10.06,2020-09-20,Buy,14 Weeks,28.15%,Rise by 40.13%,274.54%,Normal Case
2020-11-01,8.4,2021-01-03,10.06,2020-10-25,Buy,9 Weeks,19.76%,Rise by 30.95%,294.3%,Normal Case
2020-12-27,10.1,2021-02-28,10.6,2020-12-20,Buy,9 Weeks,4.95%,Rise by 27.92%,299.25%,Normal Case
2021-01-10,10.5,2021-04-04,11.2,2021-01-03,Buy,12 Weeks,6.67%,Rise by 23.05%,305.91%,Normal Case
2021-01-31,11.0,2021-04-04,11.2,2021-01-24,Buy,9 Weeks,1.82%,Rise by 17.45%,307.73%,Normal Case
2021-03-07,10.89,2021-07-25,12.55,2021-02-28,Buy,20 Weeks,15.24%,Rise by 18.64%,322.98%,Normal Case
2021-03-28,11.0,2021-07-25,12.55,2021-03-21,Buy,17 Weeks,14.09%,Rise by 17.45%,337.07%,Normal Case
2021-04-18,11.26,2021-07-25,12.55,2016-01-24,Buy,14 Weeks,11.46%,Rise by 14.74%,348.52%,Tangent Case
2021-05-09,11.29,2021-07-25,12.55,2021-05-02,Buy,11 Weeks,11.16%,Rise by 14.44%,359.68%,Normal Case
2021-05-23,11.3,2021-07-25,12.55,2021-05-09,Buy,9 Weeks,11.06%,Rise by 14.96%,370.75%,Normal Case
2021-06-06,12.15,2021-09-12,12.56,2021-05-30,Buy,14 Weeks,3.37%,Rise by 6.91%,374.12%,Normal Case
2021-06-20,12.05,2021-09-12,12.56,2021-06-13,Buy,12 Weeks,4.23%,Rise by 7.8%,378.35%,Normal Case
2021-07-25,12.55,2021-11-21,12.37,2021-07-18,Buy,17 Weeks,-1.43%,Rise by 3.19%,376.92%,Normal Case
2021-09-19,12.83,2021-11-21,12.37,2021-09-12,Buy,9 Weeks,-3.59%,Rise by 1.33%,373.33%,Normal Case
2021-09-26,12.9,2022-01-30,12.1,2021-09-19,Buy,18 Weeks,-6.2%,Rise by 0.78%,367.13%,Normal Case
2021-10-03,12.8,2022-01-30,12.1,2021-09-26,Buy,17 Weeks,-5.47%,Rise by 1.56%,361.66%,Normal Case
2021-12-05,12.6,2022-04-24,12.0,2021-11-28,Buy,20 Weeks,-4.76%,Rise by -0.32%,356.9%,Normal Case
2022-01-09,13.0,2022-04-24,12.0,2022-01-02,Buy,15 Weeks,-7.69%,Rise by -10.77%,349.21%,Normal Case
2022-02-13,12.5,2022-04-24,12.0,2022-02-06,Buy,10 Weeks,-4.0%,Rise by 0.48%,345.21%,Normal Case
2022-02-27,12.05,2022-08-14,9.85,2022-02-20,Buy,24 Weeks,-18.26%,Rise by -10.37%,326.95%,Normal Case
2022-04-10,12.56,2022-08-14,9.85,2022-04-03,Buy,18 Weeks,-21.58%,Rise by -14.41%,305.38%,Normal Case
2022-05-22,10.85,2022-08-14,9.85,2022-05-15,Buy,12 Weeks,-9.22%,Rise by -13.36%,296.16%,Normal Case
2022-07-17,9.9,2022-10-02,9.8,2022-07-10,Buy,11 Weeks,-1.01%,Rise by 9.29%,295.15%,Normal Case
2022-09-04,10.34,2023-08-20,8.28,2022-08-28,Buy,50 Weeks,-19.92%,Rise by -0.39%,275.23%,Normal Case
2022-09-11,10.65,2023-08-20,8.28,2022-09-04,Buy,49 Weeks,-22.25%,Rise by -3.29%,252.97%,Normal Case
2022-09-18,10.82,2023-08-20,8.28,2022-09-11,Buy,48 Weeks,-23.48%,Rise by -4.81%,229.5%,Normal Case
2022-09-25,10.2,2023-08-20,8.28,2022-06-19,Buy,47 Weeks,-18.82%,Rise by 0.98%,210.67%,Local Extrema Case
2022-11-06,10.01,2023-08-20,8.28,2022-07-31,Buy,41 Weeks,-17.28%,Rise by -5.09%,193.39%,Local Extrema Case
2022-11-06,10.01,2023-08-20,8.28,2022-10-30,Buy,41 Weeks,-17.28%,Rise by -5.09%,176.11%,Normal Case
2022-12-11,9.8,2023-08-20,8.28,2022-12-04,Buy,36 Weeks,-15.51%,Rise by -3.06%,160.6%,Normal Case
2023-02-26,9.7,2023-08-20,8.28,2023-02-19,Buy,25 Weeks,-14.64%,Rise by -2.06%,145.96%,Normal Case
2023-03-05,9.6,2023-08-20,8.28,2023-02-26,Buy,24 Weeks,-13.75%,Rise by -1.04%,132.21%,Normal Case
2023-03-19,9.5,2023-08-20,8.28,2023-03-12,Buy,22 Weeks,-12.84%,Rise by -10.95%,119.37%,Normal Case
2023-04-30,9.5,2023-08-20,8.28,2023-04-23,Buy,16 Weeks,-12.84%,Rise by -10.95%,106.52%,Normal Case
2023-08-06,8.62,2023-10-08,8.35,2023-07-30,Buy,9 Weeks,-3.13%,Rise by 1.62%,103.39%,Normal Case
2023-09-03,8.55,2024-01-28,8.47,2023-08-13,Buy,21 Weeks,-0.94%,Rise by -11.11%,102.46%,Normal Case
2023-09-24,8.76,2024-01-28,8.47,2023-09-17,Buy,18 Weeks,-3.31%,Rise by -10.96%,99.15%,Normal Case
2023-10-08,8.35,2024-01-28,8.47,2023-10-01,Buy,16 Weeks,1.44%,Rise by 1.8%,100.58%,Normal Case
2023-10-22,8.2,2024-01-28,8.47,2023-10-15,Buy,14 Weeks,3.29%,Rise by 3.66%,103.88%,Normal Case
2024-01-07,8.46,2024-04-28,8.36,2023-12-31,Buy,16 Weeks,-1.18%,Rise by 5.91%,102.69%,Normal Case
2024-03-10,8.54,2024-08-11,8.84,2024-03-03,Buy,22 Weeks,3.51%,Rise by -11.48%,106.21%,Normal Case
2024-04-07,8.96,2024-08-11,8.84,2024-03-31,Buy,18 Weeks,-1.34%,Rise by -11.05%,104.87%,Normal Case
2024-07-21,8.7,2024-09-22,8.96,2024-07-14,Buy,9 Weeks,2.99%,Rise by 11.49%,107.86%,Normal Case
2024-07-28,8.99,2024-11-17,10.55,2024-07-21,Buy,16 Weeks,17.35%,Rise by 7.9%,125.21%,Normal Case
2024-08-04,9.09,2024-11-17,10.55,2024-07-28,Buy,15 Weeks,16.06%,Rise by 16.61%,141.27%,Normal Case
2024-08-11,8.84,2024-11-17,10.55,2024-03-17,Buy,14 Weeks,19.34%,Rise by 19.91%,160.61%,Local Extrema Case
2024-08-11,8.84,2024-11-17,10.55,2024-08-04,Buy,14 Weeks,19.34%,Rise by 19.91%,179.96%,Normal Case
2024-09-08,9.35,2024-11-17,10.55,2024-09-01,Buy,10 Weeks,12.83%,Rise by 13.37%,192.79%,Normal Case
2024-10-06,9.59,2025-01-05,10.55,2024-09-29,Buy,13 Weeks,10.01%,Rise by 10.53%,202.8%,Normal Case
2024-10-27,10.1,2025-01-05,10.55,2024-10-20,Buy,10 Weeks,4.46%,Rise by 6.44%,207.26%,Normal Case
2024-11-03,10.5,2025-01-05,10.55,2024-10-27,Buy,9 Weeks,0.48%,Rise by 2.38%,207.73%,Normal Case
2024-11-24,10.6,2025-03-09,10.83,2016-04-17,Buy,15 Weeks,2.17%,Rise by 5.57%,209.9%,Tangent Case
2024-12-29,10.75,2025-03-09,10.83,2024-12-15,Buy,10 Weeks,0.74%,Rise by 4.09%,210.65%,Normal Case
2025-01-05,10.55,2025-03-09,10.83,2024-12-29,Buy,9 Weeks,2.65%,Rise by 6.07%,213.3%,Normal Case
2025-02-09,10.97,2025-06-29,11.18,2025-02-02,Buy,20 Weeks,1.91%,Rise by 3.1%,215.22%,Normal Case
2025-02-16,10.98,2025-06-29,11.18,2025-01-26,Buy,19 Weeks,1.82%,Rise by 3.01%,217.04%,Normal Case
2025-03-09,10.83,2025-06-29,11.18,2024-12-22,Buy,16 Weeks,3.23%,Rise by 4.43%,220.27%,Local Extrema Case
2025-03-09,10.83,2025-06-29,11.18,2025-03-02,Buy,16 Weeks,3.23%,Rise by 4.43%,223.5%,Normal Case
2025-03-30,10.48,2025-06-29,11.18,2025-01-19,Buy,13 Weeks,6.68%,Rise by 7.92%,230.18%,Local Extrema Case
2025-05-25,10.95,2025-08-17,11.56,2025-05-18,Buy,12 Weeks,5.57%,Rise by 34.43%,235.75%,Normal Case
2025-08-03,11.2,2025-10-19,13.15,2025-07-27,Buy,11 Weeks,17.41%,Rise by 31.43%,253.16%,Normal Case
2025-08-10,11.2,2025-10-19,13.15,2016-05-08,Buy,10 Weeks,17.41%,Rise by 31.43%,270.57%,Tangent Case
2025-08-24,12.1,2025-08-24,12.1,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,270.57%,Normal Case
2025-09-07,12.39,2025-09-07,12.39,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,270.57%,Normal Case
2025-10-12,13.38,2025-10-12,13.38,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,270.57%,Normal Case
