Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2013-12-01,6.48,2021-04-11,4.48,1919 days,-30.860000%,-30.860000%,Rise by -12.190000%,-30.860000%,
Buy,2021-05-23,3.85,2021-05-23,3.85,0 days,0.00%,0.00%,Rise by 0%,-30.860000%,
