Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2016-12-04,38.62,2016-12-18,39.32,2016-03-27-2016-07-03,36.67-37.0,Sell,9 days,-1.81%,Fall by -8.21%,-1.81%,
2018-10-21,84.78,2018-10-28,83.37,2018-02-04-2018-05-06,75.71-76.28,Sell,4 days,1.66%,Fall by -25.73%,-0.15%,
2019-10-20,101.22,2020-09-27,187.25,2015-07-12-2019-07-21,33.98-121.48,Buy,244 days,84.99%,Rise by 59.34%,84.84%,
2020-03-29,93.48,2020-04-12,105.84,2019-07-21-2019-10-27,107.49-118.6,Sell,9 days,-13.22%,Fall by -66.35%,71.62%,
2020-10-11,197.27,2020-11-01,186.13,2019-07-21-2020-03-29,100.93-118.6,Sell,14 days,5.65%,Fall by -46.65%,77.27%,
2021-10-24,240.4,2021-10-31,232.59,2020-03-29-2021-08-01,82.07-310.16,Sell,4 days,3.25%,Fall by 19.94%,80.52%,
2021-10-31,232.59,2021-11-14,208.3,2015-08-30-2021-08-01,30.0-310.16,Sell,9 days,10.44%,Fall by 14.34%,90.96%,
2022-03-13,96.57,2022-03-20,118.77,2015-07-12-2019-07-21,33.98-121.48,Sell,4 days,-22.99%,Fall by 31.23%,67.97%,
2022-03-27,113.76,2022-03-27,113.76,2015-07-12-2021-08-01,33.98-310.16,Buy,0 days,0.0%,Rise by 0%,67.97%,
2022-09-25,86.97,2022-09-25,86.97,2019-07-21-2022-07-03,78.45-118.6,Sell,0 days,-0.0%,Fall by 0%,67.97%,
2023-03-12,73.43,2023-03-12,73.43,2018-02-04-2022-12-25,70.19-76.28,Sell,0 days,-0.0%,Fall by 0%,67.97%,
2023-09-10,60.98,2023-09-24,57.88,2022-08-21-2023-05-28,63.3-95.9,Sell,9 days,5.08%,Fall by -1.78%,73.06%,
2024-03-03,60.54,2024-03-03,60.54,2018-02-04-2023-10-29,54.61-76.28,Sell,0 days,-0.0%,Fall by 0%,73.06%,
2024-06-09,67.3,2024-06-16,60.635,2022-08-21-2023-10-29,54.61-95.9,Sell,4 days,9.9%,Fall by 3.74%,82.96%,
2025-01-19,91.81,2025-02-02,88.58,2024-05-05-2024-07-28,60.95-64.72,Sell,9 days,3.52%,Fall by 20.76%,86.48%,
2025-02-02,88.58,2025-02-02,88.58,2023-10-29-2024-12-15,50.25-93.66,Buy,0 days,0.0%,Rise by 0%,86.48%,
2025-02-23,74.95,2025-03-02,71.05,2023-10-29-2024-12-15,50.25-93.66,Sell,4 days,5.2%,Fall by 14.14%,91.68%,
2025-03-23,70.19,2025-03-23,70.19,2023-10-29-2024-12-15,50.25-93.66,Buy,0 days,0.0%,Rise by 0%,91.68%,
2025-09-07,68.26,2025-09-28,67.3,2024-12-15-2025-04-13,64.17-87.84,Sell,14 days,1.41%,Fall by -2.93%,93.09%,
