Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-23,265.0,2021-02-25,253.94,2020-12-23-2021-01-27,235.4-238.33,Sell,2 days,4.17%,Fall by 7.76%,4.17%
2021-03-01,273.63,2021-03-01,273.63,2020-11-04-2021-02-16,184.11-309.14,Buy,0 days,0.0%,Rise by 0%,4.17%
2021-03-02,269.19,2021-03-03,255.06,2020-11-04-2021-02-16,184.11-309.14,Sell,1 days,5.25%,Fall by 8.16%,9.42%
2021-04-21,264.89,2021-04-23,266.03,2021-02-16-2021-03-05,243.748-298.18,Sell,2 days,-0.43%,Fall by 9.82%,8.99%
2021-07-01,289.0,2021-07-30,275.53,2021-04-14-2021-05-11,250.555-266.2,Sell,21 days,4.66%,Fall by 2.43%,13.65%
2021-08-02,270.99,2021-08-23,276.98,2020-11-04-2021-07-26,184.11-310.16,Sell,15 days,-2.21%,Fall by 7.93%,11.44%
2021-08-05,280.67,2021-08-05,280.67,2021-03-05-2021-07-26,223.09-310.16,Buy,0 days,0.0%,Rise by 0%,11.44%
2021-08-23,276.98,2021-08-23,276.98,2020-11-04-2021-07-26,184.11-310.16,Buy,0 days,0.0%,Rise by 0%,11.44%
2021-09-15,282.43,2021-09-20,269.91,2021-07-26-2021-08-19,272.01-305.23,Sell,3 days,4.43%,Fall by 5.52%,15.88%
2021-10-27,234.94,2021-11-05,225.78,2021-09-08-2021-10-04,262.57-283.33,Sell,7 days,3.9%,Fall by 14.25%,19.77%
2021-11-04,228.22,2021-11-09,205.42,2021-03-05-2021-07-26,223.09-310.16,Sell,3 days,9.99%,Fall by 12.71%,29.76%
2021-12-23,192.01,2022-01-10,182.95,2020-12-23-2021-12-01,190.35-238.33,Sell,12 days,4.72%,Fall by 13.53%,34.48%
2022-01-11,191.52,2022-01-11,191.52,2021-04-14-2021-12-01,190.35-266.2,Sell,0 days,-0.0%,Fall by 0%,34.48%
2022-04-21,89.4,2022-04-22,86.03,2022-03-08-2022-04-05,92.25-122.918,Sell,1 days,3.77%,Fall by 12.62%,38.25%
2022-08-10,98.91,2022-08-10,98.91,2022-04-05-2022-06-30,70.89-117.203,Sell,0 days,-0.0%,Fall by 0%,38.25%
2022-08-25,96.72,2022-08-25,96.72,2022-06-30-2022-08-16,67.58-103.03,Buy,0 days,0.0%,Rise by 0%,38.25%
2022-09-02,91.13,2022-09-22,87.66,2022-01-04-2022-06-30,70.89-188.19,Sell,14 days,3.81%,Fall by 8.2%,42.06%
2022-09-16,94.0,2022-09-22,87.66,2022-06-30-2022-08-16,67.58-103.03,Sell,4 days,6.74%,Fall by 8.2%,48.81%
2022-09-19,95.03,2022-09-20,91.63,2022-08-16-2022-09-01,92.86-100.16,Sell,1 days,3.58%,Fall by 12.18%,52.38%
2022-10-13,84.04,2022-10-14,80.47,2022-08-16-2022-09-26,89.08-100.16,Sell,1 days,4.25%,Fall by 6.57%,56.63%
2022-11-22,79.91,2022-11-22,79.91,2022-08-16-2022-11-04,75.31-100.16,Sell,0 days,-0.0%,Fall by 0%,56.63%
2023-01-25,79.1,2023-02-13,79.45,2022-11-15-2022-12-22,68.818-89.28,Sell,13 days,-0.44%,Fall by 8.67%,56.19%
2023-02-09,78.42,2023-02-13,79.45,2022-04-05-2022-12-22,68.818-117.203,Sell,2 days,-1.31%,Fall by 8.67%,54.88%
2023-02-22,75.48,2023-02-22,75.48,2022-12-22-2023-02-02,66.385-88.625,Buy,0 days,0.0%,Rise by 0%,54.88%
2023-03-29,74.18,2023-04-25,71.78,2023-02-02-2023-03-13,73.97-84.65,Sell,19 days,3.24%,Fall by 11.7%,58.11%
2023-05-09,65.905,2023-05-10,63.38,2022-12-22-2023-02-02,66.385-88.625,Sell,1 days,3.83%,Fall by 6.33%,61.94%
2023-06-14,63.6,2023-06-30,66.73,2023-02-02-2023-05-26,60.607-84.65,Sell,12 days,-4.92%,Fall by 10.88%,57.02%
2023-06-27,66.23,2023-06-27,66.23,2022-08-16-2023-05-26,60.607-100.16,Sell,0 days,-0.0%,Fall by 0%,57.02%
2023-07-26,73.43,2023-07-31,75.82,2023-04-17-2023-05-26,60.607-76.55,Sell,3 days,-3.25%,Fall by 16.55%,53.77%
2023-08-15,59.47,2023-08-22,60.98,2023-05-26-2023-07-31,58.95-76.54,Sell,5 days,-2.54%,Fall by 10.12%,51.23%
2023-09-12,62.81,2023-09-20,60.86,2023-07-31-2023-08-18,59.8-74.74,Sell,6 days,3.1%,Fall by 12.27%,54.33%
2023-09-22,57.88,2023-09-22,57.88,2022-11-15-2023-08-18,59.8-89.28,Sell,0 days,-0.0%,Fall by 0%,54.33%
2023-11-13,54.39,2023-11-13,54.39,2023-04-17-2023-10-27,51.67-76.55,Sell,0 days,-0.0%,Fall by 0%,54.33%
2024-01-29,63.76,2024-01-31,61.35,2022-08-16-2023-08-18,59.8-100.16,Sell,2 days,3.78%,Fall by -1.22%,58.11%
2024-02-12,60.09,2024-05-03,65.7,2023-10-27-2024-01-22,50.25-68.21,Buy,59 days,9.34%,Rise by 2.44%,67.45%
2024-02-14,58.87,2024-02-14,58.87,2022-06-08-2023-10-27,51.67-86.89,Sell,0 days,-0.0%,Fall by 0%,67.45%
2024-03-07,58.5,2024-03-20,65.05,2024-01-22-2024-02-08,58.59-63.22,Sell,9 days,-11.2%,Fall by 4.53%,56.25%
2024-04-04,64.54,2024-10-31,79.3,2023-05-26-2023-07-31,58.95-76.54,Buy,150 days,22.87%,Rise by 15.13%,79.12%
2024-04-16,63.43,2024-05-29,61.05,2022-04-05-2023-10-27,51.67-117.203,Sell,31 days,3.75%,Fall by 5.31%,82.87%
2024-05-07,65.92,2024-05-08,63.81,2022-08-16-2023-10-27,51.67-100.16,Sell,1 days,3.2%,Fall by 4.33%,86.07%
2024-05-14,64.58,2024-05-14,64.58,2024-02-08-2024-04-30,55.77-70.662,Buy,0 days,0.0%,Rise by 0%,86.07%
2024-06-14,60.635,2024-06-14,60.635,2024-04-30-2024-05-29,61.59-67.22,Sell,0 days,-0.0%,Fall by 0%,86.07%
2024-07-23,59.71,2024-07-25,57.22,2024-03-27-2024-05-29,61.59-66.14,Sell,2 days,4.17%,Fall by -20.33%,90.24%
2024-09-12,70.36,2024-09-19,77.57,2024-06-07-2024-07-26,58.31-66.2,Sell,5 days,-10.25%,Fall by 0.41%,80.0%
2024-10-04,79.36,2024-10-07,80.26,2022-11-15-2023-10-27,51.67-89.28,Sell,1 days,-1.13%,Fall by 3.75%,78.86%
2024-10-16,80.82,2024-10-30,78.22,2022-04-05-2023-08-18,59.8-117.203,Sell,10 days,3.22%,Fall by -6.57%,82.08%
2024-12-24,88.25,2024-12-30,85.43,2022-01-04-2023-05-26,60.607-188.19,Sell,4 days,3.2%,Fall by 10.79%,85.27%
2025-01-10,83.36,2025-01-17,91.81,2024-07-26-2024-12-09,56.97-93.66,Sell,5 days,-10.14%,Fall by 15.34%,75.14%
2025-01-14,87.18,2025-01-30,89.57,2022-01-04-2023-08-18,59.8-188.19,Sell,12 days,-2.74%,Fall by 14.49%,72.4%
