Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2020-01-15 - 2020-01-17,2 days,2020-01-31,34.49,2020-02-05,35.16,3 days,-1.9%,Fall by 10.87%,-1.9%,
Buy,2020-02-27 - 2020-03-09,7 days,2020-03-13,28.31,2020-03-16,23.94,1 days,-15.4%,Rise by -14.84%,-17.4%,
Sell,2020-04-13 - 2020-04-14,1 days,2020-04-21,24.67,2020-04-22,25.96,1 days,-5.2%,Fall by -3.61%,-22.6%,
Sell,2020-04-29 - 2020-04-30,1 days,2020-05-06,25.71,2020-05-07,26.18,1 days,-1.8%,Fall by -28.32%,-24.4%,
Sell,2020-04-30 - 2020-05-12,8 days,2020-05-15,25.99,2020-05-27,26.5,8 days,-2.0%,Fall by -26.93%,-26.4%,
Sell,2020-06-03 - 2020-06-05,2 days,2020-06-29,29.21,2020-07-02,30.37,3 days,-4.0%,Fall by -12.94%,-30.4%,
Sell,2020-07-07 - 2020-07-13,4 days,2020-07-30,32.21,2020-08-06,32.84,5 days,-2.0%,Fall by -2.42%,-32.3%,
Sell,2020-08-10 - 2020-08-12,2 days,2020-08-20,33.17,2020-08-21,33.09,1 days,0.2%,Fall by 0.54%,-32.1%,
Sell,2020-08-26 - 2020-08-28,2 days,2020-09-08,32.99,2020-09-09,33.6,1 days,-1.8%,Fall by 1.73%,-33.9%,
Sell,2020-10-09 - 2020-10-14,3 days,2020-10-22,34.81,2020-10-27,34.54,3 days,0.8%,Fall by -12.44%,-33.2%,
Sell,2021-01-12 - 2021-01-13,1 days,2021-01-22,41.35,2021-01-26,40.66,2 days,1.7%,Fall by 0.77%,-31.5%,
Sell,2021-02-08 - 2021-02-17,7 days,2021-02-22,41.92,2021-02-24,42.78,2 days,-2.1%,Fall by 1.31%,-33.5%,
Sell,2021-02-17 - 2021-03-04,11 days,2021-03-15,42.73,2021-03-19,42.46,4 days,0.6%,Fall by 7.49%,-32.9%,
Sell,2021-06-04 - 2021-06-07,1 days,2021-06-16,44.5,2021-06-22,44.46,4 days,0.1%,Fall by 1.55%,-32.8%,
Sell,2021-08-17 - 2021-08-24,5 days,2021-09-08,49.02,2021-09-15,49.88,5 days,-1.8%,Fall by 0.67%,-34.6%,
Sell,2021-09-03 - 2021-09-16,9 days,2021-09-27,49.9,2021-10-01,49.15,4 days,1.5%,Fall by 2.12%,-33.1%,
Sell,2021-10-18 - 2021-11-08,15 days,2021-11-16,50.26,2021-11-19,49.56,3 days,1.4%,Fall by 10.9%,-31.7%,
Buy,2021-11-29 - 2021-12-06,5 days,2021-12-08,48.45,2022-02-14,43.4,48 days,-10.4%,Rise by 0.1%,-42.1%,
Buy,2021-12-15 - 2021-12-20,3 days,2021-12-22,44.76,2022-01-07,47.13,12 days,5.3%,Rise by 8.36%,-36.8%,
Sell,2022-03-18 - 2022-03-29,7 days,2022-04-06,45.58,2022-04-20,44.72,10 days,1.9%,Fall by 10.9%,-34.9%,
Buy,2022-04-27 - 2022-05-03,4 days,2022-05-16,40.29,2022-06-02,42.37,13 days,5.2%,Rise by 5.16%,-29.8%,
Buy,2022-05-11 - 2022-05-20,7 days,2022-05-26,41.08,2022-08-16,44.09,58 days,7.3%,Rise by 7.33%,-22.4%,
Buy,2022-06-14 - 2022-06-17,3 days,2022-06-23,39.37,2022-07-27,41.37,24 days,5.1%,Rise by 11.99%,-17.3%,
Sell,2022-07-29 - 2022-08-02,2 days,2022-08-05,42.81,2022-08-10,43.75,3 days,-2.2%,Fall by 0.47%,-19.5%,
Sell,2022-08-16 - 2022-08-17,1 days,2022-08-22,42.7,2022-08-29,42.69,5 days,0.0%,Fall by 5.57%,-19.5%,
Buy,2022-09-27 - 2022-09-29,2 days,2022-10-12,40.54,2022-11-04,43.06,17 days,6.2%,Rise by 8.61%,-13.3%,
Sell,2022-10-25 - 2022-10-26,1 days,2022-11-03,42.17,2022-11-04,43.06,1 days,-2.1%,Fall by 2.32%,-15.4%,
Sell,2022-11-08 - 2022-11-11,3 days,2022-11-17,42.94,2022-11-18,42.93,1 days,0.0%,Fall by 4.08%,-15.4%,
Sell,2022-11-15 - 2022-12-01,12 days,2022-12-06,43.14,2022-12-19,42.52,9 days,1.4%,Fall by 4.52%,-14.0%,
Buy,2022-12-19 - 2022-12-23,4 days,2022-12-28,41.81,2023-07-11,43.97,139 days,5.2%,Rise by 2.08%,-8.8%,
Buy,2023-02-06 - 2023-02-07,1 days,2023-02-15,40.48,2023-06-13,42.64,84 days,5.3%,Rise by -0.32%,-3.5%,
Buy,2023-02-28 - 2023-03-15,11 days,2023-03-17,38.38,2023-06-13,42.64,62 days,11.1%,Rise by 5.13%,7.6%,
Sell,2023-04-04 - 2023-04-12,6 days,2023-04-17,40.02,2023-04-20,39.86,3 days,0.4%,Fall by -2.15%,8.0%,
Sell,2023-05-08 - 2023-05-10,2 days,2023-05-17,41.23,2023-05-19,40.88,2 days,0.8%,Fall by -4.78%,8.9%,
Sell,2023-06-15 - 2023-06-16,1 days,2023-06-22,42.96,2023-06-26,42.77,2 days,0.4%,Fall by -0.56%,9.3%,
Sell,2023-06-30 - 2023-07-03,1 days,2023-07-07,43.6,2023-07-17,44.56,6 days,-2.2%,Fall by 0.92%,7.1%,
Sell,2023-07-13 - 2023-07-19,4 days,2023-07-28,44.5,2023-08-04,44.03,5 days,1.1%,Fall by 2.92%,8.2%,
Sell,2023-11-14 - 2023-11-22,6 days,2023-12-08,47.31,2023-12-14,48.35,4 days,-2.2%,Fall by -2.9%,6.0%,
Sell,2023-12-14 - 2023-12-15,1 days,2024-01-02,48.67,2024-01-12,49.96,8 days,-2.7%,Fall by -0.02%,3.3%,
Sell,2024-02-05 - 2024-02-07,2 days,2024-02-13,49.97,2024-02-14,50.81,1 days,-1.7%,Fall by -0.34%,1.7%,
Sell,2024-02-26 - 2024-03-01,4 days,2024-03-12,51.69,2024-03-14,50.71,2 days,1.9%,Fall by 1.39%,3.6%,
Sell,2024-04-09 - 2024-04-29,14 days,2024-05-06,52.37,2024-05-08,52.02,2 days,0.7%,Fall by 1.74%,4.2%,
Sell,2024-05-22 - 2024-05-24,2 days,2024-05-30,53.03,2024-06-03,54.8,2 days,-3.3%,Fall by -3.45%,0.9%,
Sell,2024-07-03 - 2024-07-09,4 days,2024-07-24,55.46,2024-07-26,56.82,2 days,-2.5%,Fall by -1.89%,-1.6%,
Sell,2024-07-16 - 2024-07-31,11 days,2024-08-05,54.86,2024-08-08,55.77,3 days,-1.7%,Fall by -3.01%,-3.2%,
Buy,2024-07-25 - 2024-08-05,7 days,2024-08-15,55.87,2025-01-27,50.09,117 days,-10.3%,Rise by 5.96%,-13.6%,
Sell,2024-08-23 - 2024-08-26,1 days,2024-09-04,57.55,2024-09-09,56.95,3 days,1.0%,Fall by 2.57%,-12.5%,
Sell,2024-09-23 - 2024-09-26,3 days,2024-10-03,57.33,2024-10-08,57.08,3 days,0.4%,Fall by 7.52%,-12.1%,
Buy,2024-10-07 - 2024-10-25,14 days,2024-10-29,55.24,2025-02-14,49.59,78 days,-10.2%,Rise by 0.98%,-22.3%,
Buy,2024-11-04 - 2024-11-12,6 days,2024-11-14,53.4,2025-03-03,47.8,77 days,-10.5%,Rise by 4.46%,-32.8%,
Buy,2025-01-10 - 2025-01-27,11 days,2025-01-29,50.52,2025-01-29,50.52,0 days,0.0%,Rise by 3.17%,-32.8%,
Buy,2025-02-27 - 2025-03-04,3 days,2025-03-14,48.91,2025-03-21,51.47,5 days,5.2%,Rise by 12.0%,-27.6%,
Sell,2025-05-01 - 2025-05-05,2 days,2025-05-08,51.54,2025-05-09,52.39,1 days,-1.6%,Fall by -4.37%,-29.2%,
Sell,2025-06-10 - 2025-06-11,1 days,2025-06-18,53.79,2025-06-24,54.8,4 days,-1.9%,Fall by 3.1%,-31.1%,
Buy,2025-08-06 - 2025-08-29,17 days,2025-09-03,52.62,2025-09-03,52.62,0 days,0.0%,Rise by 2.57%,-31.1%,
Sell,2025-10-21 - 2025-10-22,1 days,2025-10-27,54.72,2025-10-29,54.61,2 days,0.2%,Fall by 1.37%,-30.9%,
