Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2016-02-14,69.7900,2016-02-28,74.8300,9 days,7.22%,7.2217%,Rise by 13.9%,7.2217%,
Buy,2020-04-05,92.4100,2020-04-12,106.6800,4 days,15.44%,15.4421%,Rise by 42.03%,22.6637%,
Buy,2022-05-29,153.7600,2022-08-14,169.9100,54 days,10.50%,10.5034%,Rise by 10.5%,33.1671%,
Buy,2023-01-08,132.0700,2023-01-29,147.8900,14 days,11.98%,11.9785%,Rise by 32.44%,45.1456%,
Buy,2025-03-30,197.0400,2025-05-18,217.6700,34 days,10.47%,10.4700%,Rise by 10.47%,55.6156%,
