Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2004-11-30,2.3645,2005-02-28,2.1556,2003-08-31-2004-11-30,1.1878-2.7495,Sell,64 days,8.83%,Fall by -2.01%,8.83%
2006-01-31,2.2306,2006-01-31,2.2306,2003-08-31-2004-11-30,1.1878-2.7495,Buy,0 days,0.0%,Rise by 0%,8.83%
2006-11-30,2.2201,2007-01-31,2.5161,2005-11-30-2006-10-31,1.8289-3.8492,Sell,44 days,-13.33%,Fall by 13.45%,-4.5%
2007-03-31,2.3787,2007-07-31,2.4527,2004-11-30-2005-11-30,2.2546-2.3205,Sell,86 days,-3.11%,Fall by 11.21%,-7.61%
2007-07-31,2.4527,2007-07-31,2.4527,2005-11-30-2006-10-31,1.8289-3.8492,Buy,0 days,0.0%,Rise by 0%,-7.61%
2010-02-28,2.1128,2010-06-30,2.0239,2009-04-30-2010-01-31,1.3215-2.4353,Sell,87 days,4.21%,Fall by 16.48%,-3.4%
2010-06-30,2.0239,2010-12-31,2.3241,2004-11-30-2009-04-30,1.4801-2.3205,Sell,132 days,-14.83%,Fall by 17.22%,-18.23%
2011-05-31,1.9238,2011-05-31,1.9238,2009-04-30-2010-01-31,1.3215-2.4353,Buy,0 days,0.0%,Rise by 0%,-18.23%
2013-04-30,1.4713,2013-05-31,1.6338,2010-01-31-2011-10-31,1.5902-2.1462,Sell,23 days,-11.04%,Fall by 10.74%,-29.28%
2013-06-30,1.668,2013-07-31,1.5996,2011-10-31-2012-11-30,1.3678-2.2129,Sell,22 days,4.1%,Fall by 14.44%,-25.18%
2015-07-31,1.8305,2015-08-31,1.7664,2014-04-30-2015-03-31,1.3002-2.0358,Sell,21 days,3.5%,Fall by 11.62%,-21.68%
2015-08-31,1.7664,2015-09-30,1.7108,2012-11-30-2014-04-30,1.42-2.0683,Sell,22 days,3.15%,Fall by 22.0%,-18.53%
2015-11-30,1.668,2016-01-31,1.5611,2010-01-31-2014-04-30,1.42-2.1462,Sell,44 days,6.41%,Fall by 24.93%,-12.12%
2021-05-31,0.8056,2021-08-31,0.7778,2017-11-30-2021-04-30,0.5475-0.9889,Sell,66 days,3.45%,Fall by 10.72%,-8.67%
2021-09-30,0.7222,2021-09-30,0.7222,2020-03-31-2021-04-30,0.5944-0.9889,Sell,0 days,-0.0%,Fall by 0%,-8.67%
2022-01-31,0.7556,2022-01-31,0.7556,2020-03-31-2021-04-30,0.5944-0.9889,Buy,0 days,0.0%,Rise by 0%,-8.67%
2023-02-28,0.6833,2023-04-30,0.7111,2021-11-30-2022-12-31,0.6889-0.8333,Sell,43 days,-4.07%,Fall by 5.47%,-12.74%
2023-04-30,0.7111,2023-04-30,0.7111,2017-11-30-2021-04-30,0.5475-0.9889,Buy,0 days,0.0%,Rise by 0%,-12.74%
