Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2016-03-27,14.43,2016-07-31,19.35,2016-03-06,Buy,18 Weeks,34.1%,Rise by 34.1%,34.1%,Normal Case,
2016-04-10,14.62,2016-07-31,19.35,2016-04-03,Buy,16 Weeks,32.35%,Rise by 32.35%,66.45%,Normal Case,
2016-06-12,16.49,2016-08-21,18.35,2016-05-22,Buy,10 Weeks,11.28%,Rise by 17.34%,77.73%,Normal Case,
2016-06-26,16.89,2017-03-19,16.47,2016-06-19,Buy,38 Weeks,-2.49%,Rise by -11.72%,75.24%,Normal Case,
2016-07-17,19.08,2017-03-19,16.47,2016-07-10,Buy,35 Weeks,-13.68%,Rise by -13.0%,61.56%,Normal Case,
2016-09-04,18.44,2017-03-19,16.47,2016-08-28,Buy,28 Weeks,-10.68%,Rise by -10.68%,50.88%,Normal Case,
2016-09-25,18.68,2017-03-19,16.47,2016-09-11,Buy,25 Weeks,-11.83%,Rise by -11.83%,39.05%,Normal Case,
2016-12-04,15.83,2017-03-19,16.47,2016-11-27,Buy,15 Weeks,4.04%,Rise by 9.92%,43.09%,Normal Case,
2016-12-11,15.97,2017-03-19,16.47,2016-12-04,Buy,14 Weeks,3.13%,Rise by 8.95%,46.22%,Normal Case,
2017-02-05,16.57,2017-04-30,16.3,2017-01-22,Buy,12 Weeks,-1.63%,Rise by 5.79%,44.59%,Normal Case,
2017-02-19,17.06,2017-04-30,16.3,2017-02-12,Buy,10 Weeks,-4.45%,Rise by 2.75%,40.14%,Normal Case,
2017-07-02,15.71,2017-09-24,16.05,2017-06-25,Buy,12 Weeks,2.16%,Rise by 8.34%,42.3%,Normal Case,
2017-10-22,16.08,2018-02-11,15.39,2017-10-15,Buy,16 Weeks,-4.29%,Rise by 2.05%,38.01%,Normal Case,
2017-11-05,15.92,2018-02-11,15.39,2017-10-29,Buy,14 Weeks,-3.33%,Rise by 3.08%,34.68%,Normal Case,
2018-04-29,15.57,2018-07-01,15.15,2018-04-15,Buy,9 Weeks,-2.7%,Rise by -10.6%,31.98%,Normal Case,
2018-05-20,15.48,2019-01-27,14.74,2018-03-04,Buy,36 Weeks,-4.78%,Rise by -10.08%,27.2%,Local Extrema Case,
2018-05-20,15.48,2019-01-27,14.74,2018-05-06,Buy,36 Weeks,-4.78%,Rise by -10.08%,22.42%,Normal Case,
2018-05-27,15.53,2019-01-27,14.74,2018-05-20,Buy,35 Weeks,-5.09%,Rise by -10.37%,17.34%,Normal Case,
2018-06-03,15.44,2019-01-27,14.74,2018-03-25,Buy,34 Weeks,-4.53%,Rise by -11.59%,12.8%,Local Extrema Case,
2018-06-03,15.44,2019-01-27,14.74,2018-05-13,Buy,34 Weeks,-4.53%,Rise by -11.59%,8.27%,Normal Case,
2018-06-10,15.78,2019-01-27,14.74,2018-06-03,Buy,33 Weeks,-6.59%,Rise by -11.79%,1.68%,Normal Case,
2018-06-17,15.6,2019-01-27,14.74,2018-06-10,Buy,32 Weeks,-5.51%,Rise by -10.77%,-3.83%,Normal Case,
2018-08-05,14.5,2019-01-27,14.74,2018-07-22,Buy,25 Weeks,1.66%,Rise by -4.41%,-2.18%,Normal Case,
2018-09-30,13.73,2019-01-27,14.74,2018-09-23,Buy,17 Weeks,7.36%,Rise by 8.89%,5.18%,Normal Case,
2019-03-03,14.2,2019-07-07,14.06,2015-12-13,Buy,18 Weeks,-0.99%,Rise by 20.77%,4.19%,Tangent Case,
2019-07-21,15.17,2019-09-22,16.8,2019-06-30,Buy,9 Weeks,10.74%,Rise by 11.54%,14.94%,Normal Case,
2019-09-08,16.87,2020-01-26,16.91,2019-09-01,Buy,20 Weeks,0.24%,Rise by 0.3%,15.17%,Normal Case,
