Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-06-08,96.9,2008-07-06,93.14,2007-09-23-2008-03-23,96.99-102.1,Sell,19 days,3.88%,Fall by 11.6%,3.88%
2009-02-15,73.8,2009-02-22,70.8,2008-05-04-2008-11-23,70.94-98.49,Sell,4 days,4.07%,Fall by -8.09%,7.95%
2009-07-19,79.01,2009-07-26,81.9,2008-05-04-2009-03-15,67.11-98.49,Sell,4 days,-3.66%,Fall by -2.44%,4.29%
2009-09-06,81.56,2009-09-06,81.56,2007-09-23-2009-03-15,67.11-102.1,Sell,0 days,-0.0%,Fall by 0%,4.29%
2010-05-23,84.3,2011-05-01,92.85,2009-03-15-2010-04-25,61.5-90.33,Sell,244 days,-10.14%,Fall by 4.31%,-5.85%
2010-09-05,87.86,2010-12-12,89.39,2010-01-17-2010-05-09,89.09-88.99,Sell,69 days,-1.74%,Fall by -2.0%,-7.6%
2011-07-03,91.21,2011-07-03,91.21,2010-05-09-2011-05-01,78.96-92.85,Buy,0 days,0.0%,Rise by 0%,-7.6%
2011-08-28,85.88,2011-08-28,85.88,2009-03-15-2011-05-01,61.5-92.85,Buy,0 days,0.0%,Rise by 0%,-7.6%
2012-04-08,89.7,2012-04-08,89.7,2010-01-17-2011-10-09,83.8-88.99,Sell,0 days,-0.0%,Fall by 0%,-7.6%
2012-06-17,89.29,2012-06-17,89.29,2011-10-09-2012-03-04,77.9-92.26,Buy,0 days,0.0%,Rise by 0%,-7.6%
2012-10-21,92.96,2012-12-02,93.05,2012-03-04-2012-06-03,89.25-91.34,Sell,29 days,-0.1%,Fall by 3.44%,-7.69%
2013-07-14,92.56,2013-07-14,92.56,2012-06-03-2013-05-12,86.36-96.3,Buy,0 days,0.0%,Rise by 0%,-7.69%
2013-12-08,92.86,2014-02-23,94.17,2012-09-16-2013-06-30,91.94-92.32,Sell,54 days,-1.41%,Fall by 0.41%,-9.1%
2014-08-03,92.04,2014-08-17,94.05,2013-11-03-2014-02-09,93.42-92.8,Sell,9 days,-2.18%,Fall by 3.65%,-11.29%
2014-08-17,94.05,2014-08-17,94.05,2013-06-30-2014-06-29,88.27-95.43,Buy,0 days,0.0%,Rise by 0%,-11.29%
2015-04-05,90.46,2015-04-05,90.46,2013-05-12-2014-12-21,90.31-95.46,Sell,0 days,-0.0%,Fall by 0%,-11.29%
2015-08-09,86.71,2015-09-13,86.5,2013-06-30-2014-06-29,88.27-95.43,Sell,24 days,0.24%,Fall by 8.07%,-11.05%
2015-08-23,85.46,2015-09-13,86.5,2009-03-15-2013-05-12,61.5-96.3,Sell,14 days,-1.22%,Fall by 8.07%,-12.26%
2015-09-27,84.07,2015-10-18,85.28,2012-06-03-2013-05-12,86.36-96.3,Sell,14 days,-1.44%,Fall by 6.75%,-13.7%
2015-11-15,83.0,2015-12-13,79.52,2009-03-15-2011-05-01,61.5-92.85,Sell,19 days,4.19%,Fall by 3.52%,-9.51%
