Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2005-12-31,52.13,2008-12-31,26.26,782 days,1999-12-31/47.295,-49.63%,-49.63%,Rise by -49.63%,-49.63%,
Buy,2009-12-31,76.5,2018-12-31,124.07,2347 days,2006-12-31/68.1637,62.18%,62.18%,Rise by 62.18%,12.55%,
Buy,2020-12-31,193.12,2021-12-31,357.68,261 days,2018-12-31/124.0688,85.20%,85.20%,Rise by 24.53%,97.76%,
