Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-12-30,357.05,2022-01-25,281.35,18 days,2021-10-19/355.775,-21.20%,-21.20%,Rise by -10.4%,-21.20%,
Buy,2023-07-17,207.62,2023-07-17,207.62,0 days,2023-06-01/203.575,0.00%,0.00%,Rise by 0%,-21.20%,
