Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-06-12,74.06,2013-09-01,111.22,579 days,50.180000%,50.180000%,Rise by -10.380000%,50.180000%,
Buy,2014-02-09,112.61,2014-10-19,137.09,179 days,21.740000%,21.740000%,Rise by 14.820000%,71.910000%,
Buy,2015-09-06,129.64,2016-10-02,144.47,279 days,11.440000%,11.440000%,Rise by 6.280000%,83.350000%,
Buy,2019-01-06,195.2,2024-06-02,414.4,1409 days,112.300000%,112.300000%,Rise by 11.990000%,195.650000%,
