Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-22,30.2133,2016-03-20,26.2733,2015-11-15,Buy,17 Weeks,-13.04%,Rise by -18.7%,-13.04%,Absolute Extrema Case,
2015-12-20,26.55,2016-03-20,26.2733,2015-12-13,Buy,13 Weeks,-1.04%,Rise by -10.11%,-14.08%,Absolute Extrema Case,
2016-02-07,24.8133,2016-04-24,29.7333,2016-01-31,Buy,11 Weeks,19.83%,Rise by 23.76%,5.75%,Normal Case,
2016-02-14,23.8667,2016-04-24,29.7333,2016-01-24,Buy,10 Weeks,24.58%,Rise by 28.67%,30.33%,Absolute Extrema Case,
2016-05-01,30.1533,2016-09-18,33.3133,2016-04-24,Buy,20 Weeks,10.48%,Rise by 13.64%,40.81%,Normal Case,
2016-05-08,30.2333,2016-09-18,33.3133,2016-05-01,Buy,19 Weeks,10.19%,Rise by 13.34%,50.99%,Normal Case,
2016-06-19,30.0433,2016-09-18,33.3133,2016-06-12,Buy,13 Weeks,10.88%,Rise by 14.06%,61.88%,Normal Case,
2016-08-07,32.4467,2016-10-16,34.06,2016-07-24,Buy,10 Weeks,4.97%,Rise by 5.61%,66.85%,Normal Case,
2016-08-28,32.4633,2016-12-18,33.3833,2016-08-21,Buy,16 Weeks,2.83%,Rise by 5.56%,69.68%,Normal Case,
2016-09-11,33.0333,2016-12-18,33.3833,2016-09-04,Buy,14 Weeks,1.06%,Rise by 4.73%,70.74%,Normal Case,
2016-10-16,34.06,2016-12-18,33.3833,2016-07-03,Buy,9 Weeks,-1.99%,Rise by 1.58%,68.76%,Local Extrema Case,
2016-10-23,34.2667,2017-03-12,33.8033,2016-10-02,Buy,20 Weeks,-1.35%,Rise by 0.96%,67.4%,Normal Case,
2016-11-06,33.16,2017-03-12,33.8033,2016-10-30,Buy,18 Weeks,1.94%,Rise by 4.33%,69.34%,Normal Case,
2017-01-01,32.7933,2017-03-12,33.8033,2016-12-25,Buy,10 Weeks,3.08%,Rise by 5.5%,72.42%,Normal Case,
2017-01-29,33.14,2017-05-21,40.48,2017-01-22,Buy,16 Weeks,22.15%,Rise by 29.39%,94.57%,Normal Case,
2017-04-02,36.7367,2017-06-25,41.5133,2017-03-26,Buy,12 Weeks,13.0%,Rise by 16.72%,107.57%,Normal Case,
2017-04-09,38.0433,2017-06-25,41.5133,2017-03-19,Buy,11 Weeks,9.12%,Rise by 12.71%,116.7%,Normal Case,
2017-04-16,39.0,2017-06-25,41.5133,2017-04-09,Buy,10 Weeks,6.44%,Rise by 9.95%,123.14%,Normal Case,
2017-05-21,40.48,2017-10-01,45.51,2017-04-30,Buy,19 Weeks,12.43%,Rise by 14.87%,135.57%,Normal Case,
2017-07-02,41.3033,2017-10-01,45.51,2017-06-18,Buy,13 Weeks,10.18%,Rise by 12.58%,145.75%,Normal Case,
2017-08-13,39.88,2017-12-17,51.6333,2017-07-30,Buy,18 Weeks,29.47%,Rise by 35.43%,175.22%,Normal Case,
2017-08-20,41.17,2017-12-17,51.6333,2017-08-13,Buy,17 Weeks,25.41%,Rise by 31.19%,200.64%,Normal Case,
2017-08-27,41.0667,2017-12-17,51.6333,2017-08-20,Buy,16 Weeks,25.73%,Rise by 31.52%,226.37%,Normal Case,
2017-10-29,47.82,2018-02-18,52.8667,2017-10-22,Buy,16 Weeks,10.55%,Rise by 18.01%,236.92%,Normal Case,
2017-11-19,50.4567,2018-02-18,52.8667,2017-11-12,Buy,13 Weeks,4.78%,Rise by 11.85%,241.7%,Normal Case,
2017-12-31,52.35,2018-04-15,49.6733,2017-12-24,Buy,15 Weeks,-5.11%,Rise by 2.45%,236.58%,Normal Case,
2018-02-04,55.0333,2018-04-15,49.6733,2018-01-28,Buy,10 Weeks,-9.74%,Rise by -10.14%,226.85%,Normal Case,
2018-02-11,49.7767,2018-04-15,49.6733,2017-09-10,Buy,9 Weeks,-0.21%,Rise by 7.74%,226.64%,Local Extrema Case,
2018-03-25,50.6067,2018-07-08,49.2,2018-03-18,Buy,15 Weeks,-2.78%,Rise by 5.97%,223.86%,Normal Case,
2018-04-08,51.1,2018-07-08,49.2,2018-04-01,Buy,13 Weeks,-3.72%,Rise by 4.95%,220.14%,Normal Case,
2018-04-29,49.71,2018-07-08,49.2,2018-04-22,Buy,10 Weeks,-1.03%,Rise by 7.89%,219.11%,Normal Case,
2018-05-06,49.6367,2018-07-08,49.2,2018-04-29,Buy,9 Weeks,-0.88%,Rise by 8.05%,218.23%,Normal Case,
2018-06-03,49.9333,2018-09-30,40.69,2018-05-20,Buy,17 Weeks,-18.51%,Rise by 0.15%,199.72%,Normal Case,
2018-06-24,53.63,2018-09-30,40.69,2018-06-17,Buy,14 Weeks,-24.13%,Rise by -12.94%,175.59%,Normal Case,
2018-08-19,48.93,2019-03-24,34.91,2018-08-12,Buy,31 Weeks,-28.65%,Rise by -19.07%,146.94%,Normal Case,
2018-10-28,39.3,2019-03-24,34.91,2018-10-21,Buy,21 Weeks,-11.17%,Rise by -18.6%,135.77%,Normal Case,
2018-12-23,31.08,2019-03-24,34.91,2018-12-16,Buy,13 Weeks,12.32%,Rise by 17.34%,148.09%,Normal Case,
2019-01-20,35.16,2019-03-24,34.91,2018-11-04,Buy,9 Weeks,-0.71%,Rise by 41.18%,147.38%,Local Extrema Case,
2019-03-10,36.34,2019-05-12,40.05,2019-03-03,Buy,9 Weeks,10.21%,Rise by 36.6%,157.59%,Normal Case,
2019-05-12,40.05,2019-08-04,49.09,2019-04-21,Buy,12 Weeks,22.57%,Rise by 23.95%,180.16%,Normal Case,
2019-05-26,43.06,2019-08-04,49.09,2019-05-12,Buy,10 Weeks,14.0%,Rise by 15.28%,194.17%,Normal Case,
2019-06-02,42.69,2019-08-04,49.09,2019-05-19,Buy,9 Weeks,14.99%,Rise by 19.35%,209.16%,Normal Case,
2019-06-09,42.8,2019-09-15,47.67,2019-06-02,Buy,14 Weeks,11.38%,Rise by 19.04%,220.54%,Normal Case,
2019-08-04,49.09,2019-12-22,44.4,2019-07-28,Buy,20 Weeks,-9.55%,Rise by -1.02%,210.98%,Normal Case,
2019-08-18,50.62,2019-12-22,44.4,2019-08-04,Buy,18 Weeks,-12.29%,Rise by -10.35%,198.7%,Normal Case,
2019-09-29,47.32,2019-12-22,44.4,2019-09-22,Buy,12 Weeks,-6.17%,Rise by 2.68%,192.53%,Normal Case,
2020-01-05,45.1,2020-05-17,42.0,2019-12-29,Buy,19 Weeks,-6.87%,Rise by -11.02%,185.65%,Normal Case,
2020-02-02,45.09,2020-05-17,42.0,2020-01-19,Buy,15 Weeks,-6.85%,Rise by -18.34%,178.8%,Normal Case,
2020-03-29,39.25,2020-06-21,46.07,2020-03-22,Buy,12 Weeks,17.38%,Rise by 22.04%,196.17%,Normal Case,
2020-04-05,38.51,2020-06-21,46.07,2020-03-15,Buy,11 Weeks,19.63%,Rise by 24.38%,215.81%,Normal Case,
2020-05-10,43.95,2020-09-06,49.42,2020-05-03,Buy,17 Weeks,12.45%,Rise by 20.27%,228.25%,Normal Case,
2020-06-21,46.07,2020-09-06,49.42,2020-05-31,Buy,11 Weeks,7.27%,Rise by 14.74%,235.52%,Normal Case,
2020-07-05,45.39,2020-09-06,49.42,2020-06-28,Buy,9 Weeks,8.88%,Rise by 16.46%,244.4%,Normal Case,
2020-09-20,49.17,2020-12-20,54.0,2020-09-13,Buy,13 Weeks,9.82%,Rise by 9.82%,254.22%,Normal Case,
2021-01-10,53.47,2021-05-09,54.1,2021-01-03,Buy,17 Weeks,1.18%,Rise by 8.0%,255.4%,Normal Case,
2021-03-07,49.88,2021-05-09,54.1,2021-02-28,Buy,9 Weeks,8.46%,Rise by 15.78%,263.86%,Normal Case,
2021-03-14,50.07,2021-07-11,57.18,2021-02-21,Buy,17 Weeks,14.2%,Rise by 21.23%,278.06%,Normal Case,
2021-03-28,52.19,2021-07-11,57.18,2021-03-21,Buy,15 Weeks,9.56%,Rise by 16.31%,287.62%,Normal Case,
2021-06-20,55.9,2021-09-05,56.86,2021-06-13,Buy,11 Weeks,1.72%,Rise by 8.59%,289.34%,Normal Case,
