Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-10-31,3784.5,2008-01-31,3670.6399,2003-01-31-2006-04-30,1953.22-3807.26,Buy,327 days,-3.01%,Rise by -12.97%,-3.01%,
2008-05-31,3624.23,2008-06-30,3194.6101,2003-01-31-2007-05-31,1953.22-4342.7002,Sell,20 days,11.85%,Fall by 15.14%,8.85%,
2008-06-30,3194.6101,2008-09-30,3090.22,2003-01-31-2006-04-30,1953.22-3807.26,Sell,66 days,3.27%,Fall by 18.38%,12.11%,
2010-09-30,3178.0901,2011-04-30,3519.3301,2007-05-31-2009-03-31,2677.52-4162.7798,Sell,151 days,-10.74%,Fall by 7.08%,1.38%,
2011-10-31,3332.5601,2012-12-31,4066.51,2009-03-31-2010-04-30,2411.1599-3348.72,Buy,305 days,22.02%,Rise by 20.74%,23.4%,
2012-02-29,3322.53,2012-02-29,3322.53,2010-07-31-2011-05-31,2929.0901-3584.46,Buy,0 days,0.0%,Rise by 0%,23.4%,
2012-08-31,3666.6799,2012-08-31,3666.6799,2009-03-31-2011-05-31,2411.1599-3584.46,Buy,0 days,0.0%,Rise by 0%,23.4%,
2017-01-31,7050.75,2020-05-31,10882.4102,2011-08-31-2016-09-30,3055.0901-7585.29,Buy,868 days,54.34%,Rise by 20.63%,77.74%,
2021-02-28,12227.29,2022-05-31,11308.3398,2020-03-31-2021-01-31,8209.04-13643.7803,Sell,326 days,7.52%,Fall by 4.87%,85.26%,
2022-06-30,10868.7002,2023-01-31,12022.9004,2011-08-31-2021-01-31,3055.0901-13643.7803,Sell,153 days,-10.62%,Fall by 10.52%,74.64%,
2022-08-31,11601.0996,2022-08-31,11601.0996,2020-03-31-2021-01-31,8209.04-13643.7803,Buy,0 days,0.0%,Rise by 0%,74.64%,
2022-12-31,11473.2402,2022-12-31,11473.2402,2009-03-31-2021-01-31,2411.1599-13643.7803,Buy,0 days,0.0%,Rise by 0%,74.64%,
2023-07-31,12056.1504,2023-08-31,11554.4805,2021-01-31-2022-06-30,11428.6699-12838.3604,Sell,23 days,4.16%,Fall by -3.02%,78.8%,
2023-12-31,11770.4902,2023-12-31,11770.4902,2022-06-30-2023-02-28,10392.0195-12211.96,Buy,0 days,0.0%,Rise by 0%,78.8%,
2025-05-31,12418.8896,2025-05-31,12418.8896,2021-01-31-2023-10-31,11311.6201-12838.3604,Sell,0 days,-0.0%,Fall by 0%,78.8%,
2025-06-30,12602.8203,2025-06-30,12602.8203,2023-10-31-2024-12-31,10695.9902-13270.0098,Buy,0 days,0.0%,Rise by 0%,78.8%,
