Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-07-13,12013.4297,2023-08-07,11934.2402,2023-05-22-2023-06-14,11678.6201-11973.4297,Sell,17 days,0.66%,Fall by 3.98%,41.19%,
2023-08-24,11502.1299,2024-08-21,12502.9697,2023-06-14-2023-08-01,11576.75-12056.1504,Buy,259 days,8.7%,Rise by 2.64%,49.89%,
2023-09-08,11344.1104,2023-09-15,11347.7305,2023-06-14-2023-08-01,11576.75-12056.1504,Sell,5 days,-0.03%,Fall by 5.34%,49.86%,
2023-09-27,11316.8096,2023-10-02,11212.1396,2023-03-23-2023-05-22,11481.0801-12119.1602,Sell,3 days,0.92%,Fall by 4.2%,50.78%,
2023-11-13,11094.8701,2023-11-13,11094.8701,2023-05-22-2023-10-30,10773.7305-11973.4297,Sell,0 days,-0.0%,Fall by 0%,50.78%,
2023-11-22,11164.7402,2023-11-22,11164.7402,2023-02-08-2023-10-30,10773.7305-12143.96,Sell,0 days,-0.0%,Fall by 0%,50.78%,
2024-01-08,11760.5,2024-02-19,11653.2695,2023-08-01-2023-10-04,11237.71-11966.9902,Sell,30 days,0.91%,Fall by -1.23%,51.69%,
2024-02-22,11720.6904,2024-12-02,13084.5801,2023-10-30-2024-02-02,10695.9902-11974.9902,Buy,202 days,11.64%,Rise by 0.92%,63.33%,
2024-04-08,11973.5898,2024-04-23,11803.2803,2024-02-02-2024-02-20,11571.2197-11916.7803,Sell,11 days,1.42%,Fall by 2.35%,64.75%,
2024-04-23,11803.2803,2024-12-05,12886.1699,2024-02-20-2024-03-28,11514.6797-12117.9404,Buy,162 days,9.17%,Rise by 2.47%,73.93%,
2024-05-17,11699.79,2024-07-30,12391.0498,2023-06-14-2024-03-28,11576.75-12117.9404,Buy,52 days,5.91%,Rise by 2.72%,79.83%,
2024-06-12,11741.8799,2024-06-27,11717.4297,2024-03-28-2024-04-19,11836.04-11950.7803,Sell,11 days,0.21%,Fall by -4.49%,80.04%,
2024-07-05,11794.8096,2024-08-08,12257.2803,2024-03-28-2024-05-16,11728.0596-11950.7803,Sell,24 days,-3.92%,Fall by -0.79%,76.12%,
2025-01-08,13011.9102,2025-01-15,12941.75,2024-11-27-2024-12-13,12754.4297-13063.8496,Sell,5 days,0.54%,Fall by 0.89%,76.66%,
2025-01-15,12941.75,2025-09-17,13228.3799,2021-11-29-2024-12-31,12531.6602-13270.0098,Buy,175 days,2.21%,Rise by 2.59%,78.88%,
2025-02-05,12844.5898,2025-09-17,13228.3799,2024-05-16-2024-12-31,11525.8799-13270.0098,Buy,160 days,2.99%,Rise by 2.59%,81.86%,
2025-02-11,12903.25,2025-09-25,13153.79,2022-06-17-2024-12-31,10392.0195-13270.0098,Buy,162 days,1.94%,Rise by 3.17%,83.8%,
2025-02-27,12553.0,2025-10-15,13286.0,2023-06-14-2024-12-31,11576.75-13270.0098,Buy,164 days,5.84%,Rise by 1.97%,89.64%,
2025-03-12,12249.5498,2025-04-07,11775.8799,2021-11-29-2024-12-31,12531.6602-13270.0098,Sell,18 days,3.87%,Fall by -4.29%,93.51%,
2025-04-09,11806.5498,2025-04-10,12201.4297,2024-09-16-2025-03-19,12166.0596-12687.2197,Sell,1 days,-3.34%,Fall by -0.65%,90.17%,
2025-05-22,12662.25,2025-05-22,12662.25,2024-12-31-2025-04-08,11941.3896-13110.7402,Sell,0 days,-0.0%,Fall by 0%,90.17%,
2025-06-03,12327.2305,2025-08-29,12930.7305,2025-04-08-2025-05-16,11738.1201-12880.8203,Buy,63 days,4.9%,Rise by 4.95%,95.06%,
2025-06-25,12460.96,2025-06-25,12460.96,2024-12-31-2025-05-29,12370.4902-13110.7402,Sell,0 days,-0.0%,Fall by 0%,95.06%,
