Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2017-07-02,3.32,2017-09-10,3.48,2017-06-25,Buy,10 Weeks,4.82%,Rise by 4.82%,110.57%,Normal Case
2017-08-13,3.47,2017-12-10,3.36,2017-08-06,Buy,17 Weeks,-3.17%,Rise by 0.29%,107.4%,Normal Case
2017-08-27,3.5,2017-12-10,3.36,2017-08-20,Buy,15 Weeks,-4.0%,Rise by -0.57%,103.4%,Normal Case
2017-10-01,3.39,2017-12-10,3.36,2017-09-24,Buy,10 Weeks,-0.88%,Rise by 2.65%,102.51%,Normal Case
2017-11-19,3.44,2018-04-29,3.1,2017-11-05,Buy,23 Weeks,-9.88%,Rise by -0.73%,92.63%,Normal Case
2018-02-04,3.41,2018-04-29,3.1,2018-01-28,Buy,12 Weeks,-9.09%,Rise by 0.15%,83.54%,Normal Case
2018-04-01,3.22,2018-07-08,3.38,2018-03-11,Buy,14 Weeks,4.97%,Rise by 6.06%,88.51%,Normal Case
2018-04-08,3.3,2018-07-08,3.38,2018-04-01,Buy,13 Weeks,2.42%,Rise by 3.48%,90.93%,Normal Case
2018-05-06,3.24,2018-07-08,3.38,2018-04-29,Buy,9 Weeks,4.32%,Rise by 5.4%,95.25%,Normal Case
2018-05-13,3.18,2018-09-09,3.355,2018-04-22,Buy,17 Weeks,5.5%,Rise by 6.29%,100.76%,Normal Case
2018-06-03,3.23,2018-09-09,3.355,2018-05-20,Buy,14 Weeks,3.87%,Rise by 4.64%,104.63%,Normal Case
2018-07-01,3.37,2018-09-09,3.355,2018-06-24,Buy,10 Weeks,-0.45%,Rise by 0.3%,104.18%,Normal Case
2018-08-19,3.38,2019-01-06,3.57,2018-08-12,Buy,20 Weeks,5.62%,Rise by 5.92%,109.8%,Normal Case
2018-09-09,3.355,2019-01-06,3.57,2018-09-02,Buy,17 Weeks,6.41%,Rise by 6.71%,116.21%,Normal Case
2018-10-07,3.305,2019-01-06,3.57,2018-09-23,Buy,13 Weeks,8.02%,Rise by 8.32%,124.23%,Normal Case
2018-10-28,3.375,2019-01-06,3.57,2018-10-21,Buy,10 Weeks,5.78%,Rise by 12.0%,130.01%,Normal Case
2018-11-04,3.42,2019-01-06,3.57,2018-07-22,Buy,9 Weeks,4.39%,Rise by 10.53%,134.39%,Local Extrema Case
2018-11-04,3.42,2019-01-06,3.57,2018-10-28,Buy,9 Weeks,4.39%,Rise by 10.53%,138.78%,Normal Case
2018-11-25,3.43,2019-03-03,3.72,2018-11-18,Buy,14 Weeks,8.45%,Rise by 10.2%,147.23%,Normal Case
2018-12-09,3.58,2019-03-03,3.72,2018-12-02,Buy,12 Weeks,3.91%,Rise by 5.59%,151.14%,Normal Case
2018-12-16,3.55,2019-03-03,3.72,2018-12-09,Buy,11 Weeks,4.79%,Rise by 6.48%,155.93%,Normal Case
2018-12-23,3.54,2019-03-03,3.72,2018-10-14,Buy,10 Weeks,5.08%,Rise by 6.78%,161.02%,Local Extrema Case
2019-03-10,3.69,2019-05-26,3.89,2019-03-03,Buy,11 Weeks,5.42%,Rise by 52.3%,166.44%,Normal Case
2019-03-31,3.9,2019-07-21,4.65,2019-03-24,Buy,16 Weeks,19.23%,Rise by 44.1%,185.67%,Normal Case
2019-05-12,3.85,2019-07-21,4.65,2019-05-05,Buy,10 Weeks,20.78%,Rise by 45.97%,206.45%,Normal Case
2019-06-02,3.85,2019-09-22,5.09,2019-05-26,Buy,16 Weeks,32.21%,Rise by 45.97%,238.66%,Normal Case
2019-06-09,3.88,2019-09-22,5.09,2019-06-02,Buy,15 Weeks,31.19%,Rise by 44.85%,269.84%,Normal Case
2019-08-04,4.79,2019-10-27,5.05,2019-07-21,Buy,12 Weeks,5.43%,Rise by 15.24%,275.27%,Normal Case
2019-08-11,5.0,2019-10-27,5.05,2019-08-04,Buy,11 Weeks,1.0%,Rise by 10.4%,276.27%,Normal Case
2019-10-06,5.4,2020-01-12,5.2,2019-09-29,Buy,14 Weeks,-3.7%,Rise by -13.7%,272.57%,Normal Case
2019-12-08,4.915,2020-02-09,5.295,2019-12-01,Buy,9 Weeks,7.73%,Rise by 12.31%,280.3%,Normal Case
2020-01-05,5.03,2020-03-08,4.8,2019-12-29,Buy,9 Weeks,-4.57%,Rise by 9.74%,275.72%,Normal Case
2020-02-02,5.24,2020-05-31,4.65,2020-01-19,Buy,17 Weeks,-11.26%,Rise by -21.56%,264.47%,Normal Case
2020-03-29,4.25,2020-05-31,4.65,2020-03-22,Buy,9 Weeks,9.41%,Rise by 13.41%,273.88%,Normal Case
2020-05-17,4.72,2020-09-20,4.87,2020-05-10,Buy,18 Weeks,3.18%,Rise by 14.62%,277.05%,Normal Case
2020-06-21,4.82,2020-09-20,4.87,2020-06-14,Buy,13 Weeks,1.04%,Rise by 12.24%,278.09%,Normal Case
2020-07-05,4.745,2020-09-20,4.87,2020-06-28,Buy,11 Weeks,2.63%,Rise by 14.01%,280.73%,Normal Case
2020-09-06,5.19,2020-12-27,6.44,2020-08-23,Buy,16 Weeks,24.08%,Rise by 42.29%,304.81%,Normal Case
2020-09-13,5.21,2020-12-27,6.44,2020-09-06,Buy,15 Weeks,23.61%,Rise by 41.75%,328.42%,Normal Case
2020-11-01,5.35,2021-01-24,7.3,2020-10-25,Buy,12 Weeks,36.45%,Rise by 38.04%,364.87%,Normal Case
2020-12-27,6.44,2021-05-23,6.49,2020-12-20,Buy,21 Weeks,0.78%,Rise by 7.76%,365.64%,Normal Case
2021-01-10,7.385,2021-05-23,6.49,2021-01-03,Buy,19 Weeks,-12.12%,Rise by -18.08%,353.53%,Normal Case
2021-01-31,7.125,2021-05-23,6.49,2021-01-24,Buy,16 Weeks,-8.91%,Rise by -12.98%,344.61%,Normal Case
2021-03-07,6.0,2021-05-23,6.49,2021-02-28,Buy,11 Weeks,8.17%,Rise by 15.67%,352.78%,Normal Case
2021-03-28,6.2,2021-08-22,6.74,2021-03-21,Buy,21 Weeks,8.71%,Rise by 10.97%,361.49%,Normal Case
2021-05-09,6.88,2021-08-22,6.74,2021-05-02,Buy,15 Weeks,-2.03%,Rise by 0.0%,359.45%,Normal Case
2021-06-06,6.83,2021-08-22,6.74,2021-05-30,Buy,11 Weeks,-1.32%,Rise by 0.81%,358.14%,Normal Case
2021-07-25,6.82,2022-01-02,6.12,2021-07-04,Buy,23 Weeks,-10.26%,Rise by -10.56%,347.87%,Normal Case
2021-08-22,6.74,2022-01-02,6.12,2021-08-15,Buy,19 Weeks,-9.2%,Rise by -10.24%,338.67%,Normal Case
2021-09-26,6.5,2022-01-02,6.12,2021-09-19,Buy,14 Weeks,-5.85%,Rise by -11.08%,332.83%,Normal Case
2021-10-10,6.325,2022-01-02,6.12,2021-10-03,Buy,12 Weeks,-3.24%,Rise by 0.55%,329.59%,Normal Case
2021-12-05,6.0,2022-04-24,5.91,2021-11-28,Buy,20 Weeks,-1.5%,Rise by 3.83%,328.09%,Normal Case
2021-12-26,6.08,2022-04-24,5.91,2021-12-19,Buy,17 Weeks,-2.8%,Rise by 2.47%,325.29%,Normal Case
2022-01-09,6.36,2022-04-24,5.91,2022-01-02,Buy,15 Weeks,-7.08%,Rise by -11.64%,318.22%,Normal Case
2022-02-13,5.8,2022-04-24,5.91,2022-02-06,Buy,10 Weeks,1.9%,Rise by 7.41%,320.11%,Normal Case
2022-02-20,5.92,2022-04-24,5.91,2022-02-13,Buy,9 Weeks,-0.17%,Rise by 5.24%,319.94%,Normal Case
2022-04-10,6.23,2022-08-28,5.94,2022-04-03,Buy,20 Weeks,-4.65%,Rise by -10.11%,315.29%,Normal Case
2022-05-22,5.76,2022-08-28,5.94,2022-05-15,Buy,14 Weeks,3.13%,Rise by 12.85%,318.41%,Normal Case
2022-06-12,5.74,2022-08-28,5.94,2022-06-05,Buy,11 Weeks,3.48%,Rise by 13.24%,321.9%,Normal Case
2022-07-17,5.815,2023-03-26,6.07,2022-03-20,Buy,36 Weeks,4.39%,Rise by 11.69%,326.28%,Local Extrema Case
2022-07-17,5.815,2023-03-26,6.07,2022-07-10,Buy,36 Weeks,4.39%,Rise by 11.69%,330.67%,Normal Case
2022-09-11,6.155,2023-03-26,6.07,2022-09-04,Buy,28 Weeks,-1.38%,Rise by -10.15%,329.29%,Normal Case
2022-09-25,5.905,2023-03-26,6.07,2022-06-19,Buy,26 Weeks,2.79%,Rise by 9.99%,332.08%,Local Extrema Case
2022-11-06,5.64,2023-03-26,6.07,2022-10-30,Buy,20 Weeks,7.62%,Rise by 15.16%,339.71%,Normal Case
2022-12-11,5.52,2023-03-26,6.07,2022-12-04,Buy,15 Weeks,9.96%,Rise by 17.66%,349.67%,Normal Case
2022-12-25,5.64,2023-03-26,6.07,2022-12-18,Buy,13 Weeks,7.62%,Rise by 15.16%,357.29%,Normal Case
2023-02-26,6.35,2023-05-28,6.3,2023-02-05,Buy,13 Weeks,-0.79%,Rise by 4.72%,356.51%,Normal Case
2023-03-05,6.495,2023-05-28,6.3,2023-02-26,Buy,12 Weeks,-3.0%,Rise by 2.39%,353.5%,Normal Case
2023-03-12,6.25,2023-05-28,6.3,2023-03-05,Buy,11 Weeks,0.8%,Rise by 6.4%,354.3%,Normal Case
2023-04-30,6.34,2023-09-03,6.17,2023-04-23,Buy,18 Weeks,-2.68%,Rise by 4.89%,351.62%,Normal Case
2023-05-07,6.445,2023-09-03,6.17,2023-04-30,Buy,17 Weeks,-4.27%,Rise by 3.18%,347.36%,Normal Case
2023-08-06,6.5,2024-01-28,6.5,2023-07-30,Buy,25 Weeks,0.0%,Rise by -10.0%,347.36%,Normal Case
2023-08-13,6.65,2024-01-28,6.5,2023-08-06,Buy,24 Weeks,-2.26%,Rise by -12.03%,345.1%,Normal Case
2023-09-24,6.205,2024-01-28,6.5,2023-09-17,Buy,18 Weeks,4.75%,Rise by 8.14%,349.85%,Normal Case
2024-01-07,6.71,2024-03-24,6.78,2023-12-31,Buy,11 Weeks,1.04%,Rise by 5.81%,350.9%,Normal Case
2024-01-21,6.41,2024-03-24,6.78,2016-03-13,Buy,9 Weeks,5.77%,Rise by 10.76%,356.67%,Tangent Case
2024-03-10,7.1,2024-06-23,6.69,2024-03-03,Buy,15 Weeks,-5.77%,Rise by -0.49%,350.89%,Normal Case
2024-06-09,6.65,2024-11-03,6.48,2024-05-26,Buy,21 Weeks,-2.56%,Rise by 3.91%,348.34%,Normal Case
2024-07-07,6.8,2024-11-03,6.48,2024-06-30,Buy,17 Weeks,-4.71%,Rise by -11.91%,343.63%,Normal Case
2024-07-21,7.065,2024-11-03,6.48,2024-07-14,Buy,15 Weeks,-8.28%,Rise by -12.95%,335.35%,Normal Case
2024-07-28,6.89,2024-11-03,6.48,2024-07-21,Buy,14 Weeks,-5.95%,Rise by -10.74%,329.4%,Normal Case
2024-08-11,6.58,2024-11-03,6.48,2024-06-02,Buy,12 Weeks,-1.52%,Rise by 5.02%,327.88%,Local Extrema Case
2024-10-06,6.385,2025-03-02,5.92,2024-09-29,Buy,21 Weeks,-7.28%,Rise by -10.42%,320.6%,Normal Case
2024-11-10,6.65,2025-03-02,5.92,2024-11-03,Buy,16 Weeks,-10.98%,Rise by -13.38%,309.62%,Normal Case
2024-12-29,6.14,2025-03-02,5.92,2024-12-15,Buy,9 Weeks,-3.58%,Rise by 4.64%,306.04%,Normal Case
2025-01-05,5.76,2025-06-08,5.97,2024-12-22,Buy,22 Weeks,3.65%,Rise by 7.29%,309.68%,Normal Case
2025-01-19,6.0,2025-06-08,5.97,2025-01-12,Buy,20 Weeks,-0.5%,Rise by 3.0%,309.18%,Normal Case
2025-02-09,6.355,2025-06-08,5.97,2025-02-02,Buy,17 Weeks,-6.06%,Rise by -12.43%,303.13%,Normal Case
2025-02-16,6.425,2025-06-08,5.97,2025-01-26,Buy,16 Weeks,-7.08%,Rise by -10.35%,296.04%,Normal Case
2025-03-30,5.565,2025-06-08,5.97,2025-03-23,Buy,10 Weeks,7.28%,Rise by 11.05%,303.32%,Normal Case
2025-04-06,5.88,2025-06-08,5.97,2025-03-30,Buy,9 Weeks,1.53%,Rise by 5.1%,304.85%,Normal Case
2025-04-13,5.88,2025-07-27,6.155,2025-04-06,Buy,15 Weeks,4.68%,Rise by 17.69%,309.53%,Normal Case
2025-05-25,6.18,2025-07-27,6.155,2025-05-18,Buy,9 Weeks,-0.4%,Rise by 11.97%,309.13%,Normal Case
2025-06-29,6.1,2025-09-28,6.6,2025-06-22,Buy,13 Weeks,8.2%,Rise by 13.44%,317.32%,Normal Case
2025-08-03,6.15,2025-08-03,6.15,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,317.32%,Normal Case
2025-08-24,6.56,2025-08-24,6.56,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,317.32%,Normal Case
2025-09-07,6.72,2025-09-07,6.72,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,317.32%,Normal Case
2025-10-12,6.56,2025-10-12,6.56,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,317.32%,Normal Case
