Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2003-09-30,8.74,2010-06-30,9.76,Buy,1760 days,Rise by -12.530000%,11.67,
2008-12-31,7.86,2009-09-30,10.96,Sell,194 days,Fall by -24.160000%,-39.43,
2012-12-31,17.16,2015-03-31,23.48,Buy,585 days,Rise by 32.340000%,36.83,
2015-03-31,23.48,2017-06-30,34.96,Buy,587 days,Rise by 59.920000%,48.89,
2017-06-30,34.96,2018-09-30,44.16,Buy,325 days,Rise by 26.320000%,26.32,
2020-12-31,109.04,2023-03-31,93.02,Buy,585 days,Rise by 10.340000%,-14.69,
2024-03-31,136.05,2024-03-31,136.05,Buy,0 days,Rise by 120.820000%,0.0,
2024-06-30,173.81,2024-06-30,173.81,Buy,0 days,Rise by 72.850000%,0.0,
