Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2012-08-26,119.97,2020-03-22,86.14,1974 days,2012-02-26/119.88,-28.20%,-28.20%,Rise by 3.43%,-28.20%
Buy,2020-11-08,106.13,2020-11-08,106.13,0 days,2020-08-02/106.1,0.00%,0.00%,Rise by 0%,-28.20%
