Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2010-09-30,120.03,2020-03-31,94.74,2478 days,2010-03-31/119.37,-21.07%,-21.07%,Rise by 1.75%,-21.07%
Buy,2021-06-30,109.96,2022-09-30,87.85,327 days,2019-12-31/109.54,-20.11%,-20.11%,Rise by -17.51%,-41.18%
Buy,2024-09-30,97.79,2024-09-30,97.79,0 days,2024-03-31/95.2,0.00%,0.00%,Rise by 0%,-41.18%
