Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2019-06-09,38.7167,2019-08-18,40.695,2019-06-02,Buy,10 Weeks,5.11%,Rise by 6.75%,215.61%,Normal Case
2019-08-04,40.6333,2020-02-09,44.915,2019-07-21,Buy,27 Weeks,10.54%,Rise by 13.31%,226.15%,Normal Case
2019-09-29,40.6583,2020-02-09,44.915,2019-09-15,Buy,19 Weeks,10.47%,Rise by 13.24%,236.62%,Normal Case
2019-12-08,43.5917,2020-02-09,44.915,2019-11-24,Buy,9 Weeks,3.04%,Rise by 5.62%,239.65%,Normal Case
2020-03-01,40.2517,2020-05-31,44.7517,2019-10-13,Buy,13 Weeks,11.18%,Rise by 12.07%,250.83%,Local Extrema Case
2020-04-05,36.5333,2020-06-28,42.6517,2020-03-15,Buy,12 Weeks,16.75%,Rise by 23.48%,267.58%,Normal Case
2020-05-17,42.9333,2020-08-16,48.72,2020-05-10,Buy,13 Weeks,13.48%,Rise by 17.66%,281.06%,Normal Case
2020-07-05,44.7083,2020-09-20,49.2917,2020-06-28,Buy,11 Weeks,10.25%,Rise by 12.99%,291.31%,Normal Case
2020-09-13,49.1883,2020-11-29,51.825,2016-01-31,Buy,11 Weeks,5.36%,Rise by 9.01%,296.67%,Tangent Case
2020-09-20,49.2917,2020-11-29,51.825,2020-09-13,Buy,10 Weeks,5.14%,Rise by 8.78%,301.81%,Normal Case
2020-10-25,52.3433,2021-01-24,56.1683,2020-10-18,Buy,13 Weeks,7.31%,Rise by 11.66%,309.12%,Normal Case
2020-12-27,53.795,2021-03-07,53.9283,2020-12-20,Buy,10 Weeks,0.25%,Rise by 8.65%,309.37%,Normal Case
2021-02-07,56.8133,2021-05-09,57.9983,2021-01-24,Buy,13 Weeks,2.09%,Rise by 6.28%,311.45%,Normal Case
2021-03-28,55.04,2021-09-26,66.09,2016-02-14,Buy,26 Weeks,20.08%,Rise by 21.37%,331.53%,Tangent Case
2021-06-20,58.445,2021-09-26,66.09,2021-06-13,Buy,14 Weeks,13.08%,Rise by 14.3%,344.61%,Normal Case
2021-07-25,62.67,2021-09-26,66.09,2021-07-04,Buy,9 Weeks,5.46%,Rise by 5.07%,350.07%,Normal Case
2021-08-22,64.65,2022-01-16,61.45,2021-08-15,Buy,21 Weeks,-4.95%,Rise by 1.86%,345.12%,Normal Case
2021-09-12,66.08,2022-01-16,61.45,2021-09-05,Buy,18 Weeks,-7.01%,Rise by -0.35%,338.11%,Normal Case
2021-09-19,66.12,2022-01-16,61.45,2016-02-21,Buy,17 Weeks,-7.06%,Rise by -0.41%,331.05%,Tangent Case
2021-09-19,66.12,2022-01-16,61.45,2021-08-29,Buy,17 Weeks,-7.06%,Rise by -0.41%,323.98%,Normal Case
2021-09-26,66.09,2022-01-16,61.45,2021-09-19,Buy,16 Weeks,-7.02%,Rise by -0.36%,316.96%,Normal Case
2021-12-26,65.53,2022-04-24,57.79,2021-12-12,Buy,17 Weeks,-11.81%,Rise by -13.54%,305.15%,Normal Case
2022-02-13,59.1,2022-04-24,57.79,2022-02-06,Buy,10 Weeks,-2.22%,Rise by 5.04%,302.93%,Normal Case
2022-03-06,59.69,2022-09-04,50.23,2022-02-20,Buy,26 Weeks,-15.85%,Rise by -11.58%,287.09%,Normal Case
2022-04-10,62.08,2022-09-04,50.23,2022-04-03,Buy,21 Weeks,-19.09%,Rise by -11.78%,268.0%,Normal Case
2022-04-17,59.52,2022-09-04,50.23,2022-03-27,Buy,20 Weeks,-15.61%,Rise by -10.32%,252.39%,Normal Case
2022-05-22,53.26,2022-09-04,50.23,2022-05-15,Buy,15 Weeks,-5.69%,Rise by 3.94%,246.7%,Normal Case
2022-06-26,51.34,2022-09-04,50.23,2016-03-06,Buy,10 Weeks,-2.16%,Rise by 7.83%,244.54%,Tangent Case
2022-09-11,53.49,2023-01-01,52.57,2022-09-04,Buy,16 Weeks,-1.72%,Rise by 0.26%,242.82%,Normal Case
2022-09-18,51.28,2023-01-01,52.57,2022-09-11,Buy,15 Weeks,2.52%,Rise by 4.58%,245.33%,Normal Case
2022-12-11,52.9,2023-02-19,53.58,2022-12-04,Buy,10 Weeks,1.29%,Rise by 5.16%,246.62%,Normal Case
2023-01-01,52.57,2023-05-14,55.6,2022-12-18,Buy,19 Weeks,5.76%,Rise by 8.08%,252.38%,Normal Case
2023-03-19,51.55,2023-08-13,53.26,2023-03-12,Buy,21 Weeks,3.32%,Rise by 11.72%,255.7%,Normal Case
2023-03-26,52.52,2023-08-13,53.26,2023-03-05,Buy,20 Weeks,1.41%,Rise by 9.65%,257.11%,Normal Case
2023-04-30,56.77,2023-08-13,53.26,2023-04-23,Buy,15 Weeks,-6.18%,Rise by 1.44%,250.93%,Normal Case
2023-05-07,56.15,2023-08-13,53.26,2023-04-30,Buy,14 Weeks,-5.15%,Rise by 2.56%,245.78%,Normal Case
2023-10-22,46.13,2024-03-24,57.1,2023-10-15,Buy,22 Weeks,23.78%,Rise by 27.08%,269.56%,Normal Case
2024-01-07,53.25,2024-03-24,57.1,2023-12-24,Buy,11 Weeks,7.23%,Rise by 10.08%,276.79%,Normal Case
2024-01-21,55.4,2024-03-24,57.1,2023-12-31,Buy,9 Weeks,3.07%,Rise by 5.81%,279.86%,Normal Case
2024-03-10,58.62,2024-08-04,55.76,2024-03-03,Buy,21 Weeks,-4.88%,Rise by 1.36%,274.98%,Normal Case
2024-03-17,57.1,2024-08-04,55.76,2016-03-27,Buy,20 Weeks,-2.35%,Rise by 4.06%,272.63%,Tangent Case
2024-07-21,56.41,2024-10-06,58.01,2024-07-14,Buy,11 Weeks,2.84%,Rise by 5.34%,275.47%,Normal Case
2024-08-11,55.82,2024-11-03,59.14,2024-08-04,Buy,12 Weeks,5.95%,Rise by 8.04%,281.42%,Normal Case
2024-08-18,57.25,2024-11-03,59.14,2024-07-28,Buy,11 Weeks,3.3%,Rise by 5.34%,284.72%,Normal Case
2024-09-08,58.06,2024-11-24,60.35,2024-08-25,Buy,11 Weeks,3.94%,Rise by 5.25%,288.66%,Normal Case
2024-09-15,59.42,2024-11-24,60.35,2024-09-01,Buy,10 Weeks,1.57%,Rise by 2.84%,290.23%,Normal Case
2024-10-27,58.97,2025-02-23,64.36,2024-10-20,Buy,17 Weeks,9.14%,Rise by 9.14%,299.37%,Normal Case
2024-11-10,60.14,2025-02-23,64.36,2024-11-03,Buy,15 Weeks,7.02%,Rise by 7.02%,306.38%,Normal Case
2025-01-05,59.15,2025-06-08,62.08,2024-12-22,Buy,22 Weeks,4.95%,Rise by 8.81%,311.34%,Normal Case
2025-01-12,59.85,2025-06-08,62.08,2025-01-05,Buy,21 Weeks,3.73%,Rise by 5.05%,315.06%,Normal Case
2025-02-02,63.81,2025-06-08,62.08,2025-01-26,Buy,18 Weeks,-2.71%,Rise by -13.81%,312.35%,Normal Case
2025-03-30,59.42,2025-06-08,62.08,2025-03-23,Buy,10 Weeks,4.48%,Rise by 5.81%,316.83%,Normal Case
2025-08-24,62.87,2025-08-24,62.87,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,316.83%,Normal Case
2025-10-12,58.83,2025-10-12,58.83,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,316.83%,Normal Case
