Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2023-04-30,5.16,2023-11-05,8.48,134 days,2023-02-19/4.99,64.34%,64.34%,Rise by 53.49%,64.34%,
Buy,2024-01-07,8.57,2024-08-18,14.09,159 days,2023-11-12/8.52,64.41%,64.41%,Rise by 42.94%,128.75%,
Buy,2024-11-10,15.23,2024-12-08,12.03,19 days,2024-09-01/14.97,-21.01%,-21.01%,Rise by -32.17%,107.74%,
Buy,2025-08-24,13.94,2025-08-24,13.94,0 days,2025-02-09/13.73,0.00%,0.00%,Rise by 0%,107.74%,
