Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2020-09-30,359.94,2020-12-31,737.8,66 days,2019-06-30/290.696,104.98%,104.98%,Rise by 923.13%,104.98%,
Buy,2021-03-31,1918.36,2021-12-31,3682.63,197 days,2017-12-31/756.733,91.97%,91.97%,Rise by 91.97%,196.95%,
Buy,2024-03-31,3647.86,2024-09-30,2603.06,130 days,2022-03-31/3281.6428,-28.64%,-28.64%,Rise by -50.01%,168.31%,
Buy,2025-09-30,4145.96,2025-09-30,4145.96,0 days,2021-12-31/3682.6328,0.00%,0.00%,Rise by 0%,168.31%,
