Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2010-12-05,2191.17,2013-12-22,3531.19,794 days,2010-11-07/2186.71,61.16%,61.16%,Rise by 9.19%,61.16%,
Buy,2014-02-16,3663.88,2017-06-04,5881.46,859 days,2014-01-19/3591.25,60.53%,60.53%,Rise by 11.91%,121.68%,
Buy,2017-07-23,5921.53,2020-02-16,9623.58,669 days,2017-06-04/5881.46,62.52%,62.52%,Rise by 18.6%,184.20%,
Buy,2020-06-07,9824.39,2021-10-31,15850.47,364 days,2020-02-16/9623.5801,61.34%,61.34%,Rise by 22.1%,245.54%,
Buy,2023-03-26,12767.05,2024-11-10,21117.18,424 days,2022-08-28/12605.1699,65.40%,65.40%,Rise by 23.37%,310.94%,
Buy,2024-12-08,21622.25,2024-12-08,21622.25,0 days,2024-11-10/21117.1797,0.00%,0.00%,Rise by 0%,310.94%,
