Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2001-01-31,116.68,2008-12-31,90.65,2065 days,2000-12-31/114.38,-22.31%,-22.31%,Rise by 15.59%,-22.31%
Buy,2012-12-31,85.96,2022-08-31,138.73,2522 days,2012-03-31/82.273,61.39%,61.39%,Rise by 17.61%,39.08%
Buy,2022-09-30,144.43,2022-09-30,144.43,0 days,2022-08-31/138.734,0.00%,0.00%,Rise by 0%,39.08%
