Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2010-12-31,8.38,2014-12-31,17.87,1043 days,2009-12-31/4.59,113.13%,113.13%,Rise by 221.7%,113.13%
Buy,2015-12-31,26.97,2016-12-31,17.08,261 days,2014-12-31/17.869,-36.66%,-36.66%,Rise by -26.59%,76.47%
Buy,2020-12-31,28.75,2021-12-31,49.4,261 days,2015-12-31/26.971,71.83%,71.83%,Rise by 48.87%,148.29%
Buy,2022-12-31,63.25,2025-11-03,42.8,740 days,2021-12-31/49.4,-32.33%,-32.33%,Rise by -32.33%,115.96%
