Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2010-11-28,7.8,2012-08-05,12.56,439 days,2010-10-31/7.626,61.03%,61.03%,Rise by 19.23%,61.03%
Buy,2012-10-07,12.76,2015-02-22,20.8,619 days,2012-08-19/12.6031,62.98%,62.98%,Rise by 10.09%,124.01%
Buy,2015-07-19,26.82,2016-08-14,20.83,279 days,2015-04-12/26.4,-22.35%,-22.35%,Rise by -11.08%,101.67%
Buy,2017-09-03,19.98,2021-05-16,32.7,964 days,2017-06-25/19.75,63.62%,63.62%,Rise by 18.34%,165.29%
Buy,2021-10-31,46.8,2023-04-16,76.5,379 days,2021-08-22/45.9,63.46%,63.46%,Rise by -10.26%,228.75%
Buy,2023-08-13,83.25,2024-06-30,133.5,229 days,2023-05-21/78.75,60.36%,60.36%,Rise by 15.8%,289.11%
