Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-03-17,49.6,2023-08-08,85.75,363 days,2021-12-30/49.4,72.88%,72.88%,Rise by 11.9%,72.88%
Buy,2024-01-04,98.8,2025-01-14,78.4,268 days,2023-10-13/96.4,-20.65%,-20.65%,Rise by 16.4%,52.24%
