Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2007-09-30,4.32,2010-09-30,7.29,783 days,2007-06-30/3.8825,68.80%,68.80%,Rise by -16.44%,68.80%
Buy,2010-12-31,8.38,2014-03-31,16.45,846 days,2010-09-30/7.292,96.25%,96.25%,Rise by -10.42%,165.05%
Buy,2014-06-30,16.57,2015-12-31,26.97,393 days,2014-03-31/16.4535,62.79%,62.79%,Rise by 51.41%,227.83%
Buy,2019-03-31,23.15,2021-09-30,41.8,653 days,2017-12-31/22.409,80.56%,80.56%,Rise by 27.43%,308.40%
Buy,2021-12-31,49.4,2023-09-30,85.6,455 days,2021-09-30/41.8,73.28%,73.28%,Rise by 139.88%,381.68%
Buy,2023-12-31,93.0,2025-03-31,63.8,325 days,2023-09-30/85.6,-31.40%,-31.40%,Rise by -10.54%,350.28%
