Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2016-02-02,27.605,2016-04-04,29.6595,Buy,44 Days,-3.87,Rise by -12.68%,7.44%,7.44%
2018-11-01,83.2765,2019-03-26,89.188,Buy,103 Days,-4.46,Rise by -10.21%,7.1%,14.54%
2022-02-03,138.8455,2022-08-15,143.18,Buy,137 Days,-3.86,Rise by 13.25%,3.12%,17.66%
2022-05-02,124.5,2022-08-15,143.18,Buy,75 Days,-5.6,Rise by -12.62%,15.0%,32.67%
2022-11-01,96.79,2023-02-07,102.11,Buy,70 Days,-6.82,Rise by -11.0%,5.5%,38.16%
2022-12-05,91.01,2023-01-23,97.52,Buy,35 Days,-4.11,Rise by 1.63%,7.15%,45.32%
2025-04-01,192.17,2025-06-16,216.1,Buy,54 Days,-5.14,Rise by -11.19%,12.45%,57.77%
