Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2024-03-10,259.4,2024-05-12,294.6,2024-03-03,Buy,9 Weeks,13.57%,Rise by 22.49%,641.48%,Normal Case
2024-04-07,310.31,2024-06-23,317.74,2024-03-31,Buy,11 Weeks,2.39%,Rise by 2.39%,643.87%,Normal Case
2024-04-14,300.45,2024-06-23,317.74,2024-04-07,Buy,10 Weeks,5.75%,Rise by 5.75%,649.62%,Normal Case
2024-06-02,296.78,2024-08-18,337.38,2024-05-19,Buy,11 Weeks,13.68%,Rise by 68.01%,663.3%,Normal Case
2024-06-09,308.21,2024-08-18,337.38,2024-05-26,Buy,10 Weeks,9.46%,Rise by 61.78%,672.77%,Normal Case
2024-07-07,316.85,2024-10-13,373.7,2024-06-30,Buy,14 Weeks,17.94%,Rise by 57.37%,690.71%,Normal Case
2024-07-28,321.88,2024-10-13,373.7,2024-07-21,Buy,11 Weeks,16.1%,Rise by 54.91%,706.81%,Normal Case
2024-08-04,330.85,2024-10-13,373.7,2024-07-28,Buy,10 Weeks,12.95%,Rise by 50.71%,719.76%,Normal Case
2024-08-11,339.9,2024-10-13,373.7,2024-04-28,Buy,9 Weeks,9.94%,Rise by 46.7%,729.71%,Local Extrema Case
2024-10-06,371.45,2024-12-22,460.88,2024-09-29,Buy,11 Weeks,24.08%,Rise by 34.24%,753.78%,Normal Case
2024-10-27,379.16,2025-03-02,608.01,2024-10-20,Buy,18 Weeks,60.36%,Rise by 68.31%,814.14%,Normal Case
2024-11-03,384.5,2025-03-02,608.01,2024-10-27,Buy,17 Weeks,58.13%,Rise by 65.98%,872.27%,Normal Case
2025-01-12,459.53,2025-07-13,709.15,2025-01-05,Buy,26 Weeks,54.32%,Rise by 68.13%,926.59%,Normal Case
2025-02-02,548.55,2025-07-13,709.15,2025-01-26,Buy,23 Weeks,29.28%,Rise by 40.84%,955.87%,Normal Case
2025-02-09,622.99,2025-07-13,709.15,2025-02-02,Buy,22 Weeks,13.83%,Rise by -19.21%,969.7%,Normal Case
2025-03-02,608.01,2025-07-13,709.15,2025-02-09,Buy,19 Weeks,16.63%,Rise by 27.07%,986.33%,Normal Case
2025-03-09,532.1,2025-07-13,709.15,2024-10-13,Buy,18 Weeks,33.27%,Rise by 45.2%,1019.61%,Local Extrema Case
2025-03-23,599.94,2025-07-13,709.15,2025-03-09,Buy,16 Weeks,18.2%,Rise by 28.78%,1037.81%,Normal Case
2025-04-06,503.3,2025-07-13,709.15,2025-03-16,Buy,14 Weeks,40.9%,Rise by 53.51%,1078.71%,Normal Case
2025-04-27,620.72,2025-07-13,709.15,2025-04-20,Buy,11 Weeks,14.25%,Rise by 24.47%,1092.95%,Normal Case
2025-05-25,653.82,2025-05-25,653.82,2025-05-18,Buy,0 Weeks,0.0%,Rise by 0%,1092.95%,Normal Case
2025-06-22,707.42,2025-06-22,707.42,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,1092.95%,Normal Case
2025-08-24,692.99,2025-08-24,692.99,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,1092.95%,Normal Case
