Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
OSCILLATOR DELTA,SPY,Long,Daily,2025-03-05,583.06,2025-04-04,505.28,-13.339965012177132,22,73.33,15,25
OSCILLATOR DELTA,SPY,Long,Daily,2025-01-06,595.36,2025-04-04,505.28,-15.130341306100517,64,73.33,15,25
