Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-02-10,7.7,2021-04-21,7.49,Buy,50 Days,-3.37,Rise by -12.08%,-2.73%,-2.73%
2021-02-22,7.0,2021-06-18,8.1,Buy,84 Days,-6.74,Rise by 0.43%,15.71%,12.99%
2021-03-09,6.85,2022-02-15,8.1,Buy,245 Days,-7.44,Rise by 6.57%,18.25%,31.24%
2022-10-03,7.27,2022-12-13,7.77,Buy,51 Days,-4.48,Rise by -0.28%,6.88%,38.11%
2023-03-02,7.53,2023-05-11,7.91,Buy,50 Days,-3.18,Rise by 2.12%,5.05%,43.16%
2024-08-01,8.5,2024-12-04,8.6,Buy,89 Days,-6.74,Rise by 5.65%,1.18%,44.34%
