Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2020-01-02 - 2020-01-13,7 days,2020-01-24,44.6,2020-01-28,43.42,2 days,2.6%,Fall by 10.02%,2.6%,
Buy,2020-02-27 - 2020-03-09,7 days,2020-03-13,36.14,2020-03-16,31.63,1 days,-12.5%,Rise by 3.57%,-9.8%,
Sell,2020-04-14 - 2020-04-17,3 days,2020-05-01,35.32,2020-05-08,36.84,5 days,-4.3%,Fall by -21.46%,-14.1%,
Buy,2020-05-05 - 2020-05-14,7 days,2020-05-18,37.44,2020-06-03,40.44,12 days,8.0%,Rise by 10.02%,-6.1%,
Sell,2020-06-03 - 2020-06-08,3 days,2020-06-18,39.93,2020-07-02,41.36,10 days,-3.6%,Fall by -7.44%,-9.7%,
Sell,2020-07-09 - 2020-07-21,8 days,2020-07-24,43.14,2020-07-29,44.15,3 days,-2.3%,Fall by 0.56%,-12.0%,
Sell,2020-08-26 - 2020-08-28,2 days,2020-09-04,44.34,2020-09-09,44.22,3 days,0.3%,Fall by 3.25%,-11.8%,
Sell,2020-12-08 - 2020-12-10,2 days,2020-12-21,50.24,2020-12-30,51.7,7 days,-2.9%,Fall by -6.11%,-14.7%,
Sell,2021-01-21 - 2021-01-25,2 days,2021-01-28,54.67,2021-02-05,56.24,6 days,-2.9%,Fall by 4.19%,-17.6%,
Sell,2021-02-11 - 2021-02-16,3 days,2021-02-23,56.09,2021-02-24,55.73,1 days,0.6%,Fall by 7.86%,-16.9%,
Sell,2021-04-27 - 2021-04-28,1 days,2021-05-03,53.98,2021-05-05,53.62,2 days,0.7%,Fall by 2.48%,-16.2%,
Buy,2021-07-08 - 2021-07-20,8 days,2021-07-22,53.3,2021-12-20,47.44,107 days,-11.0%,Rise by 0.24%,-27.2%,
Sell,2021-10-19 - 2021-10-20,1 days,2021-10-28,51.67,2021-11-01,51.32,2 days,0.7%,Fall by 5.75%,-26.6%,
Buy,2022-03-08 - 2022-03-14,4 days,2022-03-16,44.95,2022-05-09,39.75,38 days,-11.6%,Rise by 3.92%,-38.1%,
Buy,2022-04-22 - 2022-04-26,2 days,2022-04-28,42.23,2022-09-16,37.79,101 days,-10.5%,Rise by 1.99%,-48.6%,
Sell,2022-05-31 - 2022-06-06,4 days,2022-06-10,41.13,2022-06-14,40.24,2 days,2.2%,Fall by 6.56%,-46.5%,
Buy,2022-06-21 - 2022-07-05,10 days,2022-07-07,40.09,2022-09-23,35.98,56 days,-10.3%,Rise by 2.39%,-56.7%,
