Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2014-11-30,2.0167,2014-12-31,1.3017,2011-09-30-2014-09-30,0.475-2.4583,Sell,22 days,35.45%,Fall by -3.2%,35.45%
2015-06-30,1.9833,2015-07-31,1.4633,2015-02-28-2015-06-30,1.075-2.5267,Sell,23 days,26.22%,Fall by -18.57%,61.67%
2017-02-28,1.9567,2017-03-31,1.8433,2009-12-31-2011-09-30,0.6967-2.85,Sell,23 days,5.8%,Fall by -2.98%,67.47%
2017-10-31,2.9033,2018-03-31,2.665,2015-02-28-2017-10-31,1.075-3.4967,Sell,108 days,8.21%,Fall by 26.27%,75.68%
2017-12-31,2.9133,2018-03-31,2.665,2011-09-30-2017-10-31,0.475-3.4967,Sell,64 days,8.52%,Fall by 26.27%,84.2%
2020-05-31,1.885,2022-03-31,9.2233,2015-02-28-2015-06-30,1.075-2.5267,Buy,478 days,389.3%,Rise by -11.18%,473.5%
2021-02-28,8.5933,2021-03-31,7.2117,2020-03-31-2021-01-31,1.405-12.1517,Sell,22 days,16.08%,Fall by -27.89%,489.58%
2021-06-30,10.0133,2021-06-30,10.0133,2017-10-31-2020-03-31,2.145-2.8333,Sell,0 days,-0.0%,Fall by 0%,489.58%
2021-12-31,11.25,2022-01-31,9.9317,2020-03-31-2021-11-30,1.405-13.75,Sell,21 days,11.72%,Fall by 17.52%,501.29%
2022-01-31,9.9317,2022-03-31,9.2233,2011-09-30-2021-11-30,0.475-13.75,Sell,43 days,7.13%,Fall by 11.18%,508.43%
2022-05-31,11.835,2025-08-31,13.65,2011-09-30-2021-11-30,0.475-13.75,Buy,848 days,15.34%,Rise by -5.2%,523.76%
2022-08-31,10.2983,2022-09-30,8.1917,2022-03-31-2022-07-31,7.1-14.1467,Sell,22 days,20.46%,Fall by 8.61%,544.22%
2023-10-31,10.1533,2023-10-31,10.1533,2020-03-31-2022-07-31,1.405-14.1467,Buy,0 days,0.0%,Rise by 0%,544.22%
2024-04-30,9.0783,2025-10-31,12.94,2015-02-28-2021-11-30,1.075-13.75,Buy,393 days,42.54%,Rise by 0.0%,586.76%
2025-03-31,16.8883,2025-03-31,16.8883,2022-03-31-2022-07-31,7.1-14.1467,Buy,0 days,0.0%,Rise by 0%,586.76%
2025-06-30,15.6333,2025-07-31,14.65,2024-02-29-2025-05-31,7.27-20.05,Sell,23 days,6.29%,Fall by 11.67%,593.05%
2025-07-31,14.65,2025-08-31,13.65,2011-09-30-2025-05-31,0.475-20.05,Sell,21 days,6.83%,Fall by 5.2%,599.87%
2025-10-31,12.94,2025-10-31,12.94,2022-07-31-2022-10-31,9.1033-11.2883,Sell,0 days,-0.0%,Fall by 0%,599.87%
