Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
SIGMASHELL,TFII.TO,Long,Daily,2025-04-08,105.08,2025-07-08,125.91,19.822992006090598,65,84.62,13,52
SIGMASHELL,TFII.TO,Long,Daily,2025-03-27,117.43,2025-05-21,121.38,3.3637060376394348,39,84.62,13,52
SIGMASHELL,TFII.TO,Long,Daily,2025-02-03,184.96,2025-05-21,121.38,-34.375,77,84.62,13,52
