Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2003-12-31,98.73,2006-09-30,169.17,717 days,2001-12-31/92.75,71.35%,71.35%,Rise by 58.98%,71.35%,
Buy,2006-12-31,199.35,2008-09-30,128.0,456 days,2006-09-30/169.17,-35.79%,-35.79%,Rise by -17.04%,35.55%,
Buy,2013-06-30,151.25,2017-12-31,254.76,1174 days,2013-03-31/147.15,68.44%,68.44%,Rise by 14.88%,103.99%,
Buy,2020-12-31,263.71,2024-06-30,452.32,911 days,2017-12-31/254.76,71.52%,71.52%,Rise by 45.06%,175.51%,
Buy,2024-09-30,495.11,2025-09-30,796.35,261 days,2024-06-30/452.32,60.84%,60.84%,Rise by 59.43%,236.36%,
