Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-02-13,34.7,2013-10-27,57.59,704 days,2010-10-24/34.435,65.97%,65.97%,Rise by 8.75%,65.97%,
Buy,2014-02-09,60.66,2017-03-12,97.41,804 days,2013-12-29/60.65,60.58%,60.58%,Rise by 33.94%,126.55%,
Buy,2018-05-20,107.1,2022-12-04,172.04,1184 days,2018-01-07/105.41,60.63%,60.63%,Rise by 9.97%,187.18%,
Buy,2024-02-11,173.01,2025-03-23,138.4,289 days,2022-12-04/172.04,-20.00%,-20.00%,Rise by -12.02%,167.18%,
