Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-03-22,167.6,2025-04-08,132.07,795 days,2021-10-22/167.5,-21.20%,-21.20%,Rise by -10.57%,-21.20%
Buy,2025-05-14,148.7,2025-05-14,148.7,0 days,2025-02-21/147.94,0.00%,0.00%,Rise by 0%,-21.20%
