Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-11-22,35.12,2016-05-08,32.83,2015-11-15,Buy,24 Weeks,-6.52%,Rise by -15.97%,-6.52%,Absolute Extrema Case
2015-12-20,32.65,2016-05-08,32.83,2015-12-13,Buy,20 Weeks,0.55%,Rise by -10.2%,-5.97%,Absolute Extrema Case
2016-02-07,30.01,2016-05-08,32.83,2016-01-31,Buy,13 Weeks,9.4%,Rise by 15.19%,3.43%,Normal Case
2016-02-14,29.32,2016-05-08,32.83,2016-01-24,Buy,12 Weeks,11.97%,Rise by 17.91%,15.4%,Absolute Extrema Case
2016-02-21,30.24,2016-05-08,32.83,2016-02-07,Buy,11 Weeks,8.56%,Rise by 14.32%,23.96%,Normal Case
2016-06-26,32.65,2016-09-04,37.41,2016-06-19,Buy,10 Weeks,14.58%,Rise by 15.16%,38.54%,Normal Case
2016-08-07,36.62,2016-10-09,37.69,2016-07-24,Buy,9 Weeks,2.92%,Rise by 2.92%,41.46%,Normal Case
2016-08-21,37.6,2017-03-12,38.01,2016-08-14,Buy,29 Weeks,1.09%,Rise by 0.24%,42.56%,Normal Case
2016-09-11,36.71,2017-03-12,38.01,2016-09-04,Buy,26 Weeks,3.54%,Rise by 8.44%,46.1%,Normal Case
2016-10-16,36.88,2017-03-12,38.01,2016-07-03,Buy,21 Weeks,3.06%,Rise by 7.94%,49.16%,Local Extrema Case
2017-01-01,35.01,2017-03-12,38.01,2016-12-25,Buy,10 Weeks,8.57%,Rise by 13.71%,57.73%,Normal Case
2017-01-29,37.47,2017-04-09,39.37,2017-01-22,Buy,10 Weeks,5.07%,Rise by 6.24%,62.8%,Normal Case
2017-03-19,39.49,2017-06-25,41.5,2017-03-05,Buy,14 Weeks,5.09%,Rise by 5.75%,67.89%,Normal Case
2017-03-26,39.81,2017-06-25,41.5,2017-03-19,Buy,13 Weeks,4.25%,Rise by 4.9%,72.14%,Normal Case
2017-05-21,41.15,2017-12-10,45.94,2017-05-07,Buy,29 Weeks,11.64%,Rise by 13.39%,83.78%,Normal Case
2017-07-02,41.39,2017-12-10,45.94,2017-06-18,Buy,23 Weeks,10.99%,Rise by 12.73%,94.77%,Normal Case
2017-07-16,43.42,2017-12-10,45.94,2017-06-25,Buy,21 Weeks,5.8%,Rise by 7.46%,100.57%,Normal Case
2017-08-20,43.67,2017-12-10,45.94,2017-08-13,Buy,16 Weeks,5.2%,Rise by 6.85%,105.77%,Normal Case
