Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1993-09-30,2.5781,1994-06-30,3.2266,1986-03-31-1993-06-30,0.0885-3.0625,Sell,195 days,-25.15%,Fall by -155.45%,-25.15%
2000-03-31,53.125,2000-06-30,40.0,1986-03-31-1999-12-31,0.0885-59.9688,Sell,65 days,24.71%,Fall by 31.64%,-0.45%
2008-03-31,28.38,2008-06-30,27.51,2006-06-30-2007-12-31,21.46-37.5,Sell,65 days,3.07%,Fall by 33.22%,2.62%
2011-03-31,25.39,2022-09-30,232.9,2006-06-30-2007-12-31,21.46-37.5,Buy,3001 days,817.29%,Rise by 80.98%,819.91%
2011-09-30,24.89,2012-03-31,32.26,2004-12-31-2009-03-31,21.0-26.1,Sell,130 days,-29.61%,Fall by 17.2%,790.3%
2012-12-31,26.71,2013-06-30,34.54,2009-03-31-2010-06-30,14.87-31.58,Sell,129 days,-29.31%,Fall by -28.14%,760.98%
2013-06-30,34.54,2013-06-30,34.54,2009-03-31-2012-03-31,14.87-32.95,Buy,0 days,0.0%,Rise by 0%,760.98%
2015-03-31,40.66,2015-12-31,55.48,2009-03-31-2014-12-31,14.87-50.05,Sell,197 days,-36.45%,Fall by -64.51%,724.53%
2016-03-31,55.23,2023-03-31,288.3,2006-06-30-2014-12-31,21.46-50.05,Buy,1826 days,422.0%,Rise by 55.03%,1146.53%
2022-06-30,256.83,2022-09-30,232.9,2015-09-30-2021-12-31,39.72-349.67,Sell,66 days,9.32%,Fall by -80.98%,1155.85%
2023-03-31,288.3,2023-06-30,340.54,1999-12-31-2009-03-31,21.0-42.1875,Sell,65 days,-18.12%,Fall by -52.1%,1137.73%
2023-06-30,340.54,2023-06-30,340.54,1986-03-31-2021-12-31,0.0885-349.67,Buy,0 days,0.0%,Rise by 0%,1137.73%
