Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,CEN.NZ,Long,Daily,2025-09-25,9.26,2025-10-29,9.4,1.5118790496760321,24,70.27,37,26
TRENDPULSE,CEN.NZ,Long,Daily,2025-09-05,9.19,2025-10-29,9.4,2.285092491838965,38,70.27,37,26
TRENDPULSE,CEN.NZ,Long,Daily,2025-08-06,9.17,2025-10-28,9.46,3.1624863685932487,59,70.27,37,26
TRENDPULSE,CEN.NZ,Long,Daily,2025-05-22,9.26,2025-09-16,9.2,-0.6479481641468736,83,70.27,37,26
TRENDPULSE,CEN.NZ,Long,Daily,2025-05-12,9.5,2025-09-16,9.2,-3.157894736842113,91,70.27,37,26
TRENDPULSE,CEN.NZ,Long,Daily,2025-01-16,9.6,2025-05-16,9.11,-5.104166666666669,86,70.27,37,26
TRENDPULSE,CEN.NZ,Long,Daily,2024-12-30,9.8,2025-05-16,9.11,-7.040816326530625,99,70.27,37,26
