Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
DELTADRIFT,NZDUSD=X,Long,Daily,2025-09-29,0.5778,2025-10-07,0.5841,1.090342679127721,6,78.57,14,18,
DELTADRIFT,NZDUSD=X,Long,Daily,2025-08-05,0.5917,2025-08-08,0.597,0.8957241845529781,3,78.57,14,18,
DELTADRIFT,NZDUSD=X,Long,Daily,2025-07-18,0.5944,2025-07-23,0.6,0.9421265141318873,3,78.57,14,18,
