Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2017-11-19,57.63,2018-01-28,60.12,2017-11-05,Buy,10 Weeks,4.32%,Rise by 4.72%,177.13%,Normal Case,
2017-12-31,58.58,2018-04-08,55.87,2017-12-24,Buy,14 Weeks,-4.63%,Rise by 0.65%,172.5%,Normal Case,
2018-02-04,59.5,2018-04-08,55.87,2018-01-28,Buy,9 Weeks,-6.1%,Rise by -0.91%,166.4%,Normal Case,
2018-03-04,57.89,2018-06-10,58.16,2018-02-25,Buy,14 Weeks,0.47%,Rise by 1.85%,166.87%,Normal Case,
2018-04-29,56.15,2018-09-16,60.54,2018-04-22,Buy,20 Weeks,7.82%,Rise by 9.74%,174.68%,Normal Case,
2018-05-06,56.69,2018-09-16,60.54,2018-04-29,Buy,19 Weeks,6.79%,Rise by 8.7%,181.48%,Normal Case,
2018-07-08,57.97,2018-09-16,60.54,2018-06-24,Buy,10 Weeks,4.43%,Rise by 6.3%,185.91%,Normal Case,
2018-08-19,60.3,2019-03-17,56.59,2018-08-12,Buy,30 Weeks,-6.15%,Rise by -10.96%,179.76%,Normal Case,
2018-11-04,55.63,2019-03-17,56.59,2018-10-28,Buy,19 Weeks,1.73%,Rise by -12.35%,181.48%,Normal Case,
2019-03-31,54.33,2019-07-21,58.79,2015-12-27,Buy,16 Weeks,8.21%,Rise by 9.35%,189.69%,Tangent Case,
2019-06-02,54.65,2019-10-20,56.45,2019-05-19,Buy,20 Weeks,3.29%,Rise by 5.93%,192.98%,Normal Case,
2019-09-29,57.89,2019-12-15,56.33,2019-09-22,Buy,11 Weeks,-2.69%,Rise by 0.19%,190.29%,Normal Case,
2019-12-08,55.35,2020-03-08,48.78,2016-01-03,Buy,13 Weeks,-11.87%,Rise by 3.54%,178.42%,Tangent Case,
2020-01-05,56.49,2020-03-08,48.78,2019-12-29,Buy,9 Weeks,-13.65%,Rise by 1.45%,164.77%,Normal Case,
2020-04-05,39.44,2020-06-28,43.5,2020-03-15,Buy,12 Weeks,10.29%,Rise by 22.64%,175.07%,Normal Case,
2020-05-10,40.96,2020-09-13,47.99,2020-05-03,Buy,18 Weeks,17.16%,Rise by 22.56%,192.23%,Normal Case,
2020-06-14,45.9,2020-09-13,47.99,2020-06-07,Buy,13 Weeks,4.55%,Rise by 9.37%,196.78%,Normal Case,
2020-06-21,45.24,2020-09-13,47.99,2020-06-14,Buy,12 Weeks,6.08%,Rise by 10.96%,202.86%,Normal Case,
2020-07-05,44.65,2020-09-13,47.99,2020-06-28,Buy,10 Weeks,7.48%,Rise by 12.43%,210.34%,Normal Case,
2020-09-06,48.57,2020-12-27,56.08,2020-08-30,Buy,16 Weeks,15.46%,Rise by 50.36%,225.8%,Normal Case,
2020-09-13,47.99,2020-12-27,56.08,2020-08-23,Buy,15 Weeks,16.86%,Rise by 52.18%,242.66%,Normal Case,
2021-01-10,58.32,2021-04-04,65.74,2021-01-03,Buy,12 Weeks,12.72%,Rise by 25.22%,255.38%,Normal Case,
2021-02-28,60.37,2021-06-13,71.78,2021-02-21,Buy,15 Weeks,18.9%,Rise by 20.97%,274.28%,Normal Case,
2021-03-07,62.82,2021-06-13,71.78,2021-02-28,Buy,14 Weeks,14.26%,Rise by 16.25%,288.55%,Normal Case,
2021-05-09,70.94,2021-12-12,74.95,2021-05-02,Buy,31 Weeks,5.65%,Rise by 19.23%,294.2%,Normal Case,
2021-05-16,72.41,2021-12-12,74.95,2021-05-09,Buy,30 Weeks,3.51%,Rise by -10.44%,297.71%,Normal Case,
2021-06-06,72.83,2021-12-12,74.95,2021-05-30,Buy,27 Weeks,2.91%,Rise by -10.96%,300.62%,Normal Case,
2021-08-22,67.17,2021-12-12,74.95,2021-08-08,Buy,16 Weeks,11.58%,Rise by 25.92%,312.2%,Normal Case,
2021-09-12,64.85,2021-12-12,74.95,2021-09-05,Buy,13 Weeks,15.57%,Rise by 30.42%,327.78%,Normal Case,
2021-10-03,67.6,2021-12-12,74.95,2021-09-26,Buy,10 Weeks,10.87%,Rise by 25.12%,338.65%,Normal Case,
2021-10-10,69.2,2021-12-12,74.95,2021-10-03,Buy,9 Weeks,8.31%,Rise by 22.23%,346.96%,Normal Case,
2021-11-28,73.95,2022-02-27,82.43,2021-11-21,Buy,13 Weeks,11.47%,Rise by 14.37%,358.42%,Normal Case,
2021-12-12,74.95,2022-02-27,82.43,2021-11-28,Buy,11 Weeks,9.98%,Rise by 12.85%,368.4%,Normal Case,
2022-01-09,79.21,2022-09-04,65.07,2022-01-02,Buy,34 Weeks,-17.85%,Rise by -10.2%,350.55%,Normal Case,
2022-01-16,81.64,2022-09-04,65.07,2022-01-09,Buy,33 Weeks,-20.3%,Rise by -10.19%,330.26%,Normal Case,
2022-01-23,79.69,2022-09-04,65.07,2022-01-16,Buy,32 Weeks,-18.35%,Rise by -10.74%,311.91%,Normal Case,
2022-02-13,84.58,2022-09-04,65.07,2021-12-05,Buy,29 Weeks,-23.07%,Rise by -11.92%,288.84%,Local Extrema Case,
2022-02-13,84.58,2022-09-04,65.07,2022-02-06,Buy,29 Weeks,-23.07%,Rise by -11.92%,265.78%,Normal Case,
2022-03-06,77.45,2022-09-04,65.07,2021-12-26,Buy,26 Weeks,-15.98%,Rise by -1.95%,249.79%,Local Extrema Case,
2022-03-20,80.92,2022-09-04,65.07,2022-03-06,Buy,24 Weeks,-19.59%,Rise by -10.76%,230.2%,Normal Case,
2022-05-08,72.21,2022-09-04,65.07,2022-05-01,Buy,17 Weeks,-9.89%,Rise by -10.04%,220.32%,Normal Case,
2022-05-22,71.77,2022-09-04,65.07,2022-05-15,Buy,15 Weeks,-9.34%,Rise by -10.55%,210.98%,Normal Case,
2022-05-29,75.61,2022-09-04,65.07,2022-05-08,Buy,14 Weeks,-13.94%,Rise by -19.94%,197.04%,Normal Case,
2022-06-05,75.94,2022-09-04,65.07,2022-03-13,Buy,13 Weeks,-14.31%,Rise by -16.34%,182.73%,Local Extrema Case,
2022-08-28,66.6,2022-12-18,63.25,2022-08-14,Buy,16 Weeks,-5.03%,Rise by 2.99%,177.7%,Normal Case,
2022-09-11,67.58,2022-12-18,63.25,2022-09-04,Buy,14 Weeks,-6.41%,Rise by 1.49%,171.29%,Normal Case,
2022-09-18,66.21,2022-12-18,63.25,2022-09-11,Buy,13 Weeks,-4.47%,Rise by 3.59%,166.82%,Normal Case,
2022-09-25,62.08,2022-12-18,63.25,2022-07-17,Buy,12 Weeks,1.88%,Rise by 10.49%,168.7%,Local Extrema Case,
2022-12-25,64.98,2023-03-05,65.49,2022-12-18,Buy,10 Weeks,0.78%,Rise by 7.25%,169.49%,Normal Case,
2023-02-19,68.91,2023-05-28,57.5,2023-02-12,Buy,14 Weeks,-16.56%,Rise by -14.28%,152.93%,Normal Case,
2023-04-30,60.63,2023-08-20,61.92,2023-04-16,Buy,16 Weeks,2.13%,Rise by 7.64%,155.06%,Normal Case,
2023-07-02,62.01,2023-12-10,59.62,2023-06-25,Buy,23 Weeks,-3.85%,Rise by -11.47%,151.21%,Normal Case,
2023-08-06,64.55,2023-12-10,59.62,2023-07-23,Buy,18 Weeks,-7.64%,Rise by -11.08%,143.57%,Normal Case,
2023-09-24,60.64,2023-12-10,59.62,2023-09-17,Buy,11 Weeks,-1.68%,Rise by 6.56%,141.89%,Normal Case,
2024-01-07,64.42,2024-08-18,58.98,2023-12-24,Buy,32 Weeks,-8.44%,Rise by -11.78%,133.44%,Normal Case,
2024-04-28,59.38,2024-08-18,58.98,2024-04-14,Buy,16 Weeks,-0.67%,Rise by 8.72%,132.77%,Normal Case,
2024-06-09,55.59,2024-08-18,58.98,2024-05-26,Buy,10 Weeks,6.1%,Rise by 16.14%,138.87%,Normal Case,
2024-07-07,55.23,2024-10-06,63.71,2024-06-30,Buy,13 Weeks,15.35%,Rise by 16.89%,154.22%,Normal Case,
2024-07-21,57.9,2024-10-06,63.71,2024-07-14,Buy,11 Weeks,10.03%,Rise by 11.5%,164.25%,Normal Case,
2024-07-28,58.21,2024-10-06,63.71,2024-07-21,Buy,10 Weeks,9.45%,Rise by 10.91%,173.7%,Normal Case,
2024-08-11,57.04,2025-03-02,59.91,2024-05-05,Buy,29 Weeks,5.03%,Rise by 29.0%,178.73%,Local Extrema Case,
2024-09-08,60.37,2025-03-02,59.91,2024-09-01,Buy,25 Weeks,-0.76%,Rise by -13.93%,177.97%,Normal Case,
2024-10-27,56.34,2025-03-02,59.91,2024-10-20,Buy,18 Weeks,6.34%,Rise by 33.16%,184.31%,Normal Case,
2024-12-15,53.25,2025-03-02,59.91,2024-12-08,Buy,11 Weeks,12.51%,Rise by 40.88%,196.82%,Normal Case,
2025-01-05,53.81,2025-04-13,58.36,2024-12-29,Buy,14 Weeks,8.46%,Rise by 39.42%,205.27%,Normal Case,
2025-01-12,54.19,2025-04-13,58.36,2025-01-05,Buy,13 Weeks,7.7%,Rise by 38.44%,212.97%,Normal Case,
2025-01-19,57.51,2025-04-13,58.36,2025-01-12,Buy,12 Weeks,1.48%,Rise by 30.45%,214.44%,Normal Case,
2025-02-02,57.07,2025-04-13,58.36,2025-01-26,Buy,10 Weeks,2.26%,Rise by 31.45%,216.7%,Normal Case,
2025-03-02,59.91,2025-08-10,73.25,2025-02-16,Buy,23 Weeks,22.27%,Rise by 25.22%,238.97%,Normal Case,
2025-03-09,59.55,2025-08-10,73.25,2024-12-22,Buy,22 Weeks,23.01%,Rise by 25.98%,261.98%,Local Extrema Case,
2025-03-23,59.53,2025-08-10,73.25,2025-03-09,Buy,20 Weeks,23.05%,Rise by 26.02%,285.02%,Normal Case,
2025-03-30,60.29,2025-08-10,73.25,2025-03-23,Buy,19 Weeks,21.5%,Rise by 24.43%,306.52%,Normal Case,
2025-04-20,60.7,2025-08-10,73.25,2025-02-09,Buy,16 Weeks,20.68%,Rise by 23.59%,327.2%,Local Extrema Case,
2025-04-27,62.17,2025-08-10,73.25,2025-04-20,Buy,15 Weeks,17.82%,Rise by 20.67%,345.02%,Normal Case,
2025-05-25,67.7,2025-08-10,73.25,2025-05-18,Buy,11 Weeks,8.2%,Rise by 21.31%,353.22%,Normal Case,
2025-06-22,70.88,2025-09-14,76.79,2025-06-15,Buy,12 Weeks,8.34%,Rise by 15.87%,361.55%,Normal Case,
2025-08-24,74.38,2025-08-24,74.38,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,361.55%,Normal Case,
2025-09-07,74.46,2025-09-07,74.46,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,361.55%,Normal Case,
2025-10-12,78.32,2025-10-12,78.32,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,361.55%,Normal Case,
