Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-01-16,38.08,2016-11-13,61.66,1519 days,2010-09-19/37.875,61.90%,61.90%,Rise by 12.77%,61.90%,
Buy,2017-10-01,70.25,2020-03-22,53.11,644 days,2017-03-05/69.62,-24.40%,-24.40%,Rise by 5.32%,37.50%,
Buy,2020-11-22,68.86,2025-09-28,110.35,1264 days,2020-08-30/65.78,60.25%,60.25%,Rise by 9.53%,97.76%,
