Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
TRENDPULSE,GDX,Long,Weekly,2025-09-07,66.34,2025-10-05,77.08,16.189327705758206,19,91.67,36,59,
TRENDPULSE,GDX,Long,Weekly,2024-08-25,39.34,2025-03-30,45.57,15.83629893238433,154,91.67,36,59,
