Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-12-23,20.0,2022-03-01,15.57,48 days,2018-05-11/19.925,-22.16%,-22.16%,Rise by -10.09%,-22.16%,
Buy,2022-08-10,15.54,2024-02-13,25.24,394 days,2022-05-31/15.385,62.49%,62.49%,Rise by 13.04%,40.33%,
Buy,2024-08-30,32.22,2025-01-22,52.44,103 days,2024-05-28/32.15,62.76%,62.76%,Rise by 18.69%,103.08%,
Buy,2025-07-10,58.92,2025-07-10,58.92,0 days,2025-02-18/58.8825,0.00%,0.00%,Rise by 0%,103.08%,
