Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2005-12-31,15.9,2019-12-31,25.56,3651 days,2000-12-31/13.2625,60.81%,60.81%,Rise by -14.5%,60.81%,
Buy,2020-12-31,26.07,2025-11-03,45.14,1262 days,2019-12-31/25.56,73.15%,73.15%,Rise by 73.15%,133.95%,
