Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2013-01-06,18.08,2021-04-11,28.98,2154 days,2012-09-16/18.04,60.29%,60.29%,Rise by 3.04%,60.29%
Buy,2021-10-17,31.76,2021-10-17,31.76,0 days,2021-09-05/31.38,0.00%,0.00%,Rise by 0%,60.29%
