Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2020-05-13,171.8,2020-05-18,181.88,Sell,2 days,Fall by -13.000000%,-5.87,
2020-09-09,202.22,2020-09-22,191.62,Sell,8 days,Fall by 7.960000%,5.24,
2020-09-18,194.86,2020-09-24,195.11,Sell,3 days,Fall by 2.990000%,-0.13,
2020-11-10,217.47,2020-11-19,224.57,Buy,6 days,Rise by 41.570000%,3.26,
2021-01-07,291.65,2021-01-15,301.01,Buy,5 days,Rise by 19.600000%,3.21,
2021-03-24,328.65,2021-04-16,342.31,Sell,16 days,Fall by -6.140000%,-4.16,
2021-07-14,374.4,2021-07-21,373.5,Sell,4 days,Fall by -0.380000%,0.24,
2021-08-09,399.88,2021-08-16,408.35,Buy,4 days,Rise by 4.950000%,2.12,
2021-09-09,404.58,2021-09-22,385.47,Sell,8 days,Fall by 7.520000%,4.72,
2021-09-17,391.46,2021-09-27,399.81,Sell,5 days,Fall by 4.420000%,-2.13,
2021-09-30,378.03,2021-10-08,392.81,Sell,5 days,Fall by 0.410000%,-3.91,
2021-10-18,413.69,2022-08-19,349.27,Buy,218 days,Rise by 2.460000%,-15.57,
2021-11-05,407.08,2021-11-19,387.39,Sell,9 days,Fall by 7.520000%,4.84,
2021-11-09,405.35,2021-11-22,396.16,Sell,8 days,Fall by 7.120000%,2.27,
2021-11-17,391.55,2021-11-23,406.34,Sell,3 days,Fall by 5.090000%,-3.78,
2021-11-30,380.99,2021-12-07,400.11,Sell,4 days,Fall by 2.460000%,-5.02,
2021-12-13,384.64,2022-01-03,395.33,Sell,14 days,Fall by 10.590000%,-2.78,
2021-12-20,371.61,2022-01-03,395.33,Sell,9 days,Fall by 8.230000%,-6.38,
2021-12-31,382.55,2022-01-04,407.48,Sell,1 days,Fall by 10.100000%,-6.52,
2022-01-04,407.48,2022-08-19,349.27,Buy,162 days,Rise by -14.760000%,-14.29,
2022-01-18,354.4,2022-01-26,342.68,Sell,5 days,Fall by 9.320000%,3.31,
2022-03-08,321.37,2022-03-16,340.76,Sell,5 days,Fall by 2.250000%,-6.03,
2022-03-14,324.98,2022-03-16,340.76,Sell,1 days,Fall by 3.330000%,-4.86,
2022-05-27,328.58,2022-08-08,334.68,Buy,50 days,Rise by -13.770000%,1.86,
2022-07-14,281.59,2022-07-18,301.26,Sell,1 days,Fall by -15.950000%,-6.99,
2022-08-11,351.68,2022-11-10,378.31,Buy,64 days,Rise by -2.590000%,7.57,
2022-09-21,320.71,2022-09-28,300.79,Sell,4 days,Fall by -6.290000%,6.21,
2022-09-23,301.97,2022-10-04,314.87,Sell,6 days,Fall by -12.880000%,-4.27,
2023-02-08,375.1,2023-06-21,325.07,Buy,94 days,Rise by -12.640000%,-13.34,
2023-06-01,316.4,2023-06-07,335.75,Sell,3 days,Fall by 1.280000%,-6.12,
2023-06-07,335.75,2023-07-25,354.7,Buy,33 days,Rise by 6.900000%,5.64,
2023-06-08,335.47,2023-06-15,339.74,Buy,4 days,Rise by 6.990000%,1.27,
2023-06-12,339.49,2023-07-26,357.56,Buy,31 days,Rise by 5.730000%,5.32,
2023-06-13,342.5,2023-07-26,357.56,Buy,30 days,Rise by 4.800000%,4.4,
2023-07-18,337.27,2023-07-25,354.7,Buy,4 days,Rise by -1.400000%,5.17,
2023-07-19,340.55,2023-07-26,357.56,Buy,4 days,Rise by -2.350000%,4.99,
2023-10-03,306.12,2023-10-24,299.18,Sell,14 days,Fall by 5.300000%,2.27,
2023-11-14,338.72,2023-12-05,341.75,Buy,14 days,Rise by 13.210000%,0.89,
2023-12-14,383.47,2024-02-27,390.81,Buy,52 days,Rise by 1.410000%,1.91,
2024-03-18,384.37,2024-03-21,413.71,Sell,2 days,Fall by -1.330000%,-7.63,
2024-03-27,415.25,2024-05-01,426.95,Buy,24 days,Rise by 13.280000%,2.82,
2024-10-14,522.75,2024-11-11,602.34,Buy,19 days,Rise by 15.230000%,15.23,
2025-01-10,560.0,2025-01-15,605.92,Sell,2 days,Fall by 6.280000%,-8.2,
2025-01-16,612.99,2025-01-27,633.28,Buy,6 days,Rise by 9.660000%,3.31,
2025-03-07,559.67,2025-03-13,524.81,Sell,3 days,Fall by 15.880000%,6.23,
2025-03-11,531.43,2025-03-17,551.34,Sell,3 days,Fall by 11.410000%,-3.75,
2025-03-28,543.12,2025-04-08,462.22,Sell,6 days,Fall by -31.820000%,14.9,
2025-04-04,470.81,2025-04-09,516.87,Sell,2 days,Fall by -52.070000%,-9.78,
2025-05-02,566.1,2025-05-15,615.9,Buy,8 days,Rise by 9.350000%,8.8,
2025-10-06,796.78,2025-10-06,796.78,Buy,0 days,Rise by -0.930000%,0.0,
2025-10-08,776.51,2025-10-22,744.6,Sell,9 days,Fall by -1.660000%,4.11,
