Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2006-12-31,1.96,2008-12-31,1.47,522 days,2004-12-31/1.9198,-25.19%,-25.19%,Rise by 4.44%,-25.19%,
Buy,2012-09-30,1.62,2016-09-30,1.3,1044 days,2011-06-30/1.6076,-20.14%,-20.14%,Rise by -4.09%,-45.34%,
Buy,2020-12-31,1.36,2020-12-31,1.36,0 days,2019-12-31/1.3113,0.00%,0.00%,Rise by 0%,-45.34%,
