Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-12-31,0.24,2012-12-31,0.53,260 days,2007-12-31/0.22,120.83%,120.83%,Rise by 4929.17%,120.83%
Buy,2013-12-31,0.8,2014-12-31,0.58,261 days,2012-12-31/0.53,-27.50%,-27.50%,Rise by 1777.5%,93.33%
Buy,2015-12-31,1.86,2017-12-31,8.07,521 days,2013-12-31/0.8,333.87%,333.87%,Rise by 707.53%,427.20%
Buy,2018-12-31,11.15,2021-12-31,5.93,784 days,2017-12-31/8.07,-46.82%,-46.82%,Rise by -46.82%,380.39%
