Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-08-02,5.42,2023-10-25,4.3,321 days,2022-06-01/5.3,-20.66%,-20.66%,Rise by 19.0%,-20.66%
Buy,2023-12-22,4.6,2024-05-21,7.39,107 days,2023-10-12/4.58,60.65%,60.65%,Rise by 35.22%,39.99%
Buy,2024-07-30,7.99,2024-08-19,6.27,14 days,2024-05-28/7.95,-21.53%,-21.53%,Rise by -3.25%,18.46%
Buy,2025-08-19,9.32,2025-08-19,9.32,0 days,2025-05-26/8.96,0.00%,0.00%,Rise by 0%,18.46%
