Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-12-13,103.11,2016-02-28,117.11,2015-12-06,Buy,11 Weeks,13.58%,Rise by 16.9%,13.58%,Absolute Extrema Case,
2016-01-10,105.68,2016-03-20,119.8,2015-12-27,Buy,10 Weeks,13.36%,Rise by 14.06%,26.94%,Normal Case,
2016-01-17,104.08,2016-03-20,119.8,2016-01-10,Buy,9 Weeks,15.1%,Rise by 15.81%,42.04%,Normal Case,
2016-02-28,117.11,2016-05-22,119.71,2016-02-21,Buy,12 Weeks,2.22%,Rise by 5.58%,44.26%,Normal Case,
2016-05-15,121.71,2016-07-24,126.35,2016-05-01,Buy,10 Weeks,3.81%,Rise by 7.24%,48.08%,Normal Case,
2016-08-07,127.55,2017-03-19,116.99,2016-07-17,Buy,32 Weeks,-8.28%,Rise by -11.71%,39.8%,Normal Case,
2016-08-21,127.97,2017-03-19,116.99,2016-08-14,Buy,30 Weeks,-8.58%,Rise by -10.02%,31.22%,Normal Case,
2016-10-02,125.64,2017-03-19,116.99,2016-09-25,Buy,24 Weeks,-6.88%,Rise by -10.37%,24.33%,Normal Case,
2016-12-25,107.93,2017-03-19,116.99,2016-12-18,Buy,12 Weeks,8.39%,Rise by 10.91%,32.73%,Normal Case,
2017-03-05,117.51,2017-05-07,117.01,2017-02-19,Buy,9 Weeks,-0.43%,Rise by 8.9%,32.3%,Normal Case,
2017-03-26,118.86,2017-06-25,119.43,2017-03-05,Buy,13 Weeks,0.48%,Rise by 7.66%,32.78%,Normal Case,
2017-04-09,119.46,2017-06-25,119.43,2017-04-02,Buy,11 Weeks,-0.03%,Rise by 7.12%,32.75%,Normal Case,
2017-04-16,122.6,2017-06-25,119.43,2017-04-09,Buy,10 Weeks,-2.59%,Rise by 4.38%,30.17%,Normal Case,
2017-04-30,120.77,2017-09-24,123.24,2017-04-16,Buy,21 Weeks,2.05%,Rise by 5.96%,32.21%,Normal Case,
2017-06-18,119.34,2017-09-24,123.24,2017-03-19,Buy,14 Weeks,3.27%,Rise by 7.23%,35.48%,Local Extrema Case,
2017-06-18,119.34,2017-09-24,123.24,2017-05-28,Buy,14 Weeks,3.27%,Rise by 7.23%,38.75%,Normal Case,
2017-07-16,116.77,2017-09-24,123.24,2017-07-09,Buy,10 Weeks,5.54%,Rise by 9.59%,44.29%,Normal Case,
2017-08-06,119.65,2018-02-11,124.77,2017-07-30,Buy,27 Weeks,4.28%,Rise by 7.04%,48.57%,Normal Case,
2017-11-26,122.32,2018-02-11,124.77,2017-11-19,Buy,11 Weeks,2.0%,Rise by 4.7%,50.57%,Normal Case,
2018-01-14,126.96,2018-04-29,125.5,2018-01-07,Buy,15 Weeks,-1.15%,Rise by -11.68%,49.42%,Normal Case,
2018-01-28,128.07,2018-04-29,125.5,2018-01-21,Buy,13 Weeks,-2.01%,Rise by -10.27%,47.42%,Normal Case,
2018-02-04,126.39,2018-04-29,125.5,2017-11-05,Buy,12 Weeks,-0.7%,Rise by -11.28%,46.71%,Local Extrema Case,
2018-03-25,127.61,2018-11-11,114.48,2018-03-04,Buy,33 Weeks,-10.29%,Rise by -10.12%,36.42%,Normal Case,
2018-04-01,125.79,2018-11-11,114.48,2018-03-11,Buy,32 Weeks,-8.99%,Rise by -10.86%,27.43%,Normal Case,
2018-04-08,126.39,2018-11-11,114.48,2018-04-01,Buy,31 Weeks,-9.42%,Rise by -11.28%,18.01%,Normal Case,
2018-07-15,117.61,2018-11-11,114.48,2018-07-08,Buy,17 Weeks,-2.66%,Rise by -0.71%,15.35%,Normal Case,
2018-09-09,113.23,2018-11-11,114.48,2018-08-26,Buy,9 Weeks,1.1%,Rise by 3.13%,16.45%,Normal Case,
2018-11-04,116.65,2019-01-20,121.02,2018-08-19,Buy,11 Weeks,3.75%,Rise by 7.59%,20.2%,Local Extrema Case,
2018-11-25,115.77,2019-02-17,124.8,2018-11-04,Buy,12 Weeks,7.8%,Rise by 8.4%,28.0%,Normal Case,
2018-12-02,115.54,2019-02-17,124.8,2018-11-11,Buy,11 Weeks,8.01%,Rise by 8.62%,36.01%,Normal Case,
2019-01-20,121.02,2019-07-14,133.53,2019-01-06,Buy,25 Weeks,10.34%,Rise by 19.13%,46.35%,Normal Case,
2019-02-17,124.8,2019-07-14,133.53,2019-02-03,Buy,21 Weeks,7.0%,Rise by 15.52%,53.34%,Normal Case,
2019-03-31,122.01,2019-07-14,133.53,2019-03-10,Buy,15 Weeks,9.44%,Rise by 18.16%,62.79%,Normal Case,
2019-04-07,121.98,2019-07-14,133.53,2019-01-27,Buy,14 Weeks,9.47%,Rise by 18.19%,72.25%,Local Extrema Case,
2019-04-14,121.83,2019-07-14,133.53,2019-03-31,Buy,13 Weeks,9.6%,Rise by 18.34%,81.86%,Normal Case,
2019-05-12,121.43,2019-07-14,133.53,2019-04-28,Buy,9 Weeks,9.96%,Rise by 18.73%,91.82%,Normal Case,
2019-05-19,120.65,2019-08-04,135.89,2019-05-05,Buy,11 Weeks,12.63%,Rise by 19.49%,104.45%,Normal Case,
2019-06-02,123.33,2019-08-04,135.89,2019-05-26,Buy,9 Weeks,10.18%,Rise by 16.9%,114.64%,Normal Case,
2019-06-16,126.56,2019-09-22,142.95,2019-06-09,Buy,14 Weeks,12.95%,Rise by 13.91%,127.59%,Normal Case,
2019-08-11,141.26,2020-01-26,147.98,2019-07-28,Buy,24 Weeks,4.76%,Rise by 11.53%,132.35%,Normal Case,
2019-09-29,141.06,2020-01-26,147.98,2019-09-22,Buy,17 Weeks,4.91%,Rise by 11.69%,137.25%,Normal Case,
