Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2025-07-18 - 2025-07-21,1 days,2025-08-06,27.34,2025-08-07,28.09,1 days,-2.7%,Fall by 10.2%,-2.7%,
Buy,2025-08-21 - 2025-08-29,6 days,2025-09-03,24.39,2025-09-09,26.58,4 days,9.0%,Rise by 43.54%,6.2%,
Sell,2025-09-17 - 2025-09-18,1 days,2025-09-26,30.9,2025-09-29,34.29,1 days,-11.0%,Fall by -13.3%,-4.7%,
Sell,2025-10-15 - 2025-10-21,4 days,2025-10-28,37.29,2025-10-31,35.01,3 days,6.1%,Fall by 6.11%,1.4%,
