Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,EWJ,Long,Weekly,2025-05-25,73.03,2025-08-24,80.02,9.571409009995886,64,80.65,31,70
TRENDPULSE,EWJ,Long,Weekly,2025-03-16,70.35,2025-05-25,73.03,3.8095238095238195,49,80.65,31,70
